local,value,latitude,longitude,location
2017-03-02,96.45454545454545,,,Siri Fort
2017-03-03,61.68888888888889,,,Siri Fort
2017-03-04,88.12765957446808,,,Siri Fort
2017-03-05,88.97872340425532,,,Siri Fort
2017-03-06,90.625,,,Siri Fort
2017-03-07,99.21739130434783,,,Siri Fort
2017-03-08,54.06818181818182,,,Siri Fort
2017-03-09,50.390243902439025,,,Siri Fort
2017-03-10,29.627906976744185,,,Siri Fort
2017-03-11,49.390243902439025,,,Siri Fort
2017-03-12,63.27272727272727,,,Siri Fort
2017-03-13,48.611111111111114,,,Siri Fort
2017-03-14,79.65517241379311,,,Siri Fort
2017-03-15,100.06382978723404,,,Siri Fort
2017-03-16,106.95238095238095,,,Siri Fort
2017-03-17,105.07692307692308,,,Siri Fort
2017-03-18,96.725,,,Siri Fort
2017-03-19,89.22857142857143,,,Siri Fort
2017-03-20,136.92857142857142,,,Siri Fort
2017-03-21,88.475,,,Siri Fort
2017-03-22,98.65957446808511,,,Siri Fort
2017-03-23,117.43181818181819,,,Siri Fort
2017-03-24,84.2439024390244,,,Siri Fort
2017-03-25,73.51351351351352,,,Siri Fort
2017-03-26,73.2051282051282,,,Siri Fort
2017-03-27,89.175,,,Siri Fort
2017-03-28,120.875,,,Siri Fort
2017-03-29,75.97560975609755,,,Siri Fort
2017-03-30,66.17777777777778,,,Siri Fort
2017-03-31,100.0,,,Siri Fort
2017-04-01,94.69444444444444,,,Siri Fort
2017-04-02,68.45945945945945,,,Siri Fort
2017-04-03,75.24137931034483,,,Siri Fort
2017-04-04,50.733333333333334,,,Siri Fort
2017-04-05,38.642857142857146,,,Siri Fort
2017-04-06,121.65714285714286,,,Siri Fort
2017-04-07,131.32558139534885,,,Siri Fort
2017-04-08,106.19047619047619,,,Siri Fort
2017-04-09,47.76315789473684,,,Siri Fort
2017-04-10,145.75,,,Siri Fort
2017-04-11,145.23809523809524,,,Siri Fort
2017-04-12,82.0,,,Siri Fort
2017-04-13,102.5,,,Siri Fort
2017-04-14,141.63888888888889,,,Siri Fort
2017-04-15,98.37777777777778,,,Siri Fort
2017-04-16,162.96153846153845,,,Siri Fort
2017-04-17,120.6774193548387,,,Siri Fort
2017-04-18,130.58139534883722,,,Siri Fort
2017-04-19,84.02325581395348,,,Siri Fort
2017-04-20,96.72093023255815,,,Siri Fort
2017-04-21,107.37209302325581,,,Siri Fort
2017-04-22,119.79545454545455,,,Siri Fort
2017-04-23,72.27272727272727,,,Siri Fort
2017-04-24,57.883720930232556,,,Siri Fort
2017-04-25,68.86111111111111,,,Siri Fort
2017-04-26,46.285714285714285,,,Siri Fort
2017-04-27,57.53125,,,Siri Fort
2017-04-28,60.970588235294116,,,Siri Fort
2017-04-29,97.53333333333333,,,Siri Fort
2017-04-30,52.0,,,Siri Fort
2017-05-01,52.8421052631579,,,Siri Fort
2017-05-02,130.0731707317073,,,Siri Fort
2017-05-03,101.63513513513513,,,Siri Fort
2017-05-04,94.32,,,Siri Fort
2017-05-05,,,,Siri Fort
2017-05-06,,,,Siri Fort
2017-05-07,424.0,,,Siri Fort
2017-05-08,164.25531914893617,,,Siri Fort
2017-05-09,92.0,,,Siri Fort
2017-05-10,59.014925373134325,,,Siri Fort
2017-05-11,65.33333333333333,,,Siri Fort
2017-05-12,134.7,,,Siri Fort
2017-05-13,155.6,,,Siri Fort
2017-05-14,102.25,,,Siri Fort
2017-05-15,79.56,,,Siri Fort
2017-05-16,100.0,,,Siri Fort
2017-05-17,,,,Siri Fort
2017-05-18,,,,Siri Fort
2017-05-19,,,,Siri Fort
2017-05-20,,,,Siri Fort
2017-05-21,,,,Siri Fort
2017-05-22,106.78571428571429,,,Siri Fort
2017-05-23,78.97826086956522,,,Siri Fort
2017-05-24,93.17142857142858,,,Siri Fort
2017-05-25,114.67391304347827,,,Siri Fort
2017-05-26,74.84615384615384,,,Siri Fort
2017-05-27,58.320754716981135,,,Siri Fort
2017-05-28,38.38461538461539,,,Siri Fort
2017-05-29,55.4390243902439,,,Siri Fort
2017-05-30,48.471698113207545,,,Siri Fort
2017-05-31,57.56363636363636,,,Siri Fort
2017-06-01,98.73015873015873,,,Siri Fort
2017-06-02,93.82,,,Siri Fort
2017-06-03,84.33333333333333,,,Siri Fort
2017-06-04,69.38983050847457,,,Siri Fort
2017-06-05,48.68421052631579,,,Siri Fort
2017-06-06,51.89655172413793,,,Siri Fort
2017-06-07,33.98275862068966,,,Siri Fort
2017-06-08,42.732142857142854,,,Siri Fort
2017-06-09,70.74074074074075,,,Siri Fort
2017-06-10,52.473684210526315,,,Siri Fort
2017-06-11,49.984848484848484,,,Siri Fort
2017-06-12,56.02985074626866,,,Siri Fort
2017-06-13,45.37313432835821,,,Siri Fort
2017-06-14,68.06666666666666,,,Siri Fort
2017-06-15,77.76,,,Siri Fort
2017-06-16,41.191489361702125,,,Siri Fort
2017-06-17,49.638297872340424,,,Siri Fort
2017-06-18,77.77083333333333,,,Siri Fort
2017-06-19,36.234042553191486,,,Siri Fort
2017-06-20,47.36734693877551,,,Siri Fort
2017-06-21,58.111111111111114,,,Siri Fort
2017-06-22,57.625,,,Siri Fort
2017-06-23,51.484848484848484,,,Siri Fort
2017-06-24,70.68888888888888,,,Siri Fort
2017-06-25,66.48936170212765,,,Siri Fort
2017-06-26,47.723404255319146,,,Siri Fort
2017-06-27,31.93617021276596,,,Siri Fort
2017-06-28,24.9375,,,Siri Fort
2017-06-29,26.630434782608695,,,Siri Fort
2017-06-30,32.577777777777776,,,Siri Fort
2017-07-01,40.041666666666664,,,Siri Fort
2017-07-02,19.340425531914892,,,Siri Fort
2017-07-03,53.166666666666664,,,Siri Fort
2017-07-04,47.22222222222222,,,Siri Fort
2017-07-05,53.125,,,Siri Fort
2017-07-06,44.145833333333336,,,Siri Fort
2017-07-07,41.659574468085104,,,Siri Fort
2017-07-08,61.0625,,,Siri Fort
2017-07-09,51.93617021276596,,,Siri Fort
2017-07-10,32.770833333333336,,,Siri Fort
2017-07-11,31.604166666666668,,,Siri Fort
2017-07-12,23.541666666666668,,,Siri Fort
2017-07-13,22.41860465116279,,,Siri Fort
2017-07-14,31.931818181818183,,,Siri Fort
2017-07-15,33.40425531914894,,,Siri Fort
2017-07-16,36.795918367346935,,,Siri Fort
2017-07-17,36.48888888888889,,,Siri Fort
2017-07-18,37.18181818181818,,,Siri Fort
2017-07-19,59.78260869565217,,,Siri Fort
2017-07-20,21.717391304347824,,,Siri Fort
2017-07-21,17.666666666666668,,,Siri Fort
2017-07-22,21.866666666666667,,,Siri Fort
2017-07-23,21.74468085106383,,,Siri Fort
2017-07-24,16.18421052631579,,,Siri Fort
2017-07-25,16.076923076923077,,,Siri Fort
2017-07-26,25.361702127659573,,,Siri Fort
2017-07-27,24.755555555555556,,,Siri Fort
2017-07-28,26.19148936170213,,,Siri Fort
2017-07-29,21.711111111111112,,,Siri Fort
2017-07-30,9.181818181818182,,,Siri Fort
2017-07-31,17.511111111111113,,,Siri Fort
2017-08-01,18.604166666666668,,,Siri Fort
2017-08-02,29.652173913043477,,,Siri Fort
2017-08-03,25.377777777777776,,,Siri Fort
2017-08-04,51.95454545454545,,,Siri Fort
2017-08-05,57.333333333333336,,,Siri Fort
2017-08-06,61.51219512195122,,,Siri Fort
2017-08-07,45.20454545454545,,,Siri Fort
2017-08-08,41.65909090909091,,,Siri Fort
2017-08-09,58.869565217391305,,,Siri Fort
2017-08-10,31.91111111111111,,,Siri Fort
2017-08-11,20.428571428571427,,,Siri Fort
2017-08-12,,,,Siri Fort
2017-08-13,39.0,,,Siri Fort
2017-08-14,28.13157894736842,,,Siri Fort
2017-08-15,30.895833333333332,,,Siri Fort
2017-08-16,40.416666666666664,,,Siri Fort
2017-08-17,40.4375,,,Siri Fort
2017-08-18,43.416666666666664,,,Siri Fort
2017-08-19,30.8125,,,Siri Fort
2017-08-20,21.19148936170213,,,Siri Fort
2017-08-21,,,,Siri Fort
2017-08-22,36.0,,,Siri Fort
2017-08-23,33.2,,,Siri Fort
2017-08-24,55.2,,,Siri Fort
2017-08-25,47.333333333333336,,,Siri Fort
2017-08-26,52.0,,,Siri Fort
2017-08-27,35.166666666666664,,,Siri Fort
2017-08-28,12.75,,,Siri Fort
2017-08-29,14.5,,,Siri Fort
2017-08-30,23.0,,,Siri Fort
2017-08-31,12.0,,,Siri Fort
2017-09-01,13.5,,,Siri Fort
2017-09-02,19.0,,,Siri Fort
2017-09-03,30.0,,,Siri Fort
2017-09-04,,,,Siri Fort
2017-09-05,28.5,,,Siri Fort
2017-09-06,31.0,,,Siri Fort
2017-09-07,49.333333333333336,,,Siri Fort
2017-09-08,79.0,,,Siri Fort
2017-09-09,66.5,,,Siri Fort
2017-09-10,66.4,,,Siri Fort
2017-09-11,49.333333333333336,,,Siri Fort
2017-09-12,,,,Siri Fort
2017-09-13,91.0,,,Siri Fort
2017-09-14,85.89655172413794,,,Siri Fort
2017-09-15,59.48936170212766,,,Siri Fort
2017-09-16,68.45238095238095,,,Siri Fort
2017-09-17,53.27906976744186,,,Siri Fort
2017-09-18,59.35897435897436,,,Siri Fort
2017-09-19,86.25641025641026,,,Siri Fort
2017-09-20,104.60714285714286,,,Siri Fort
2017-09-21,37.55263157894737,,,Siri Fort
2017-09-22,13.386363636363637,,,Siri Fort
2017-09-23,21.695652173913043,,,Siri Fort
2017-09-24,49.23913043478261,,,Siri Fort
2017-09-25,61.43478260869565,,,Siri Fort
2017-09-26,74.35555555555555,,,Siri Fort
2017-09-27,83.05,,,Siri Fort
2017-09-28,122.0,,,Siri Fort
2017-09-29,89.59375,,,Siri Fort
2017-09-30,91.14583333333333,,,Siri Fort
2017-10-01,71.5,,,Siri Fort
2017-10-02,58.340425531914896,,,Siri Fort
2017-10-03,80.5,,,Siri Fort
2017-10-04,80.62790697674419,,,Siri Fort
2017-10-05,75.04444444444445,,,Siri Fort
2017-10-06,74.0625,,,Siri Fort
2017-10-07,97.25,,,Siri Fort
2017-10-08,133.58695652173913,,,Siri Fort
2017-10-09,117.5,,,Siri Fort
2017-10-10,131.11363636363637,,,Siri Fort
2017-10-11,115.39583333333333,,,Siri Fort
2017-10-12,135.11627906976744,,,Siri Fort
2017-10-13,135.8,,,Siri Fort
2017-10-14,133.22222222222223,,,Siri Fort
2017-10-15,129.11111111111111,,,Siri Fort
2017-10-16,157.04444444444445,,,Siri Fort
2017-10-17,160.4,,,Siri Fort
2017-10-18,,,,Siri Fort
2017-10-19,347.0,,,Siri Fort
2017-10-20,234.4814814814815,,,Siri Fort
2017-10-21,216.48888888888888,,,Siri Fort
2017-10-22,148.13636363636363,,,Siri Fort
2017-10-23,135.38636363636363,,,Siri Fort
2017-10-24,178.0212765957447,,,Siri Fort
2017-10-25,185.1860465116279,,,Siri Fort
2017-10-26,158.4047619047619,,,Siri Fort
2017-10-27,183.8409090909091,,,Siri Fort
2017-10-28,185.75555555555556,,,Siri Fort
2017-10-29,195.11363636363637,,,Siri Fort
2017-10-30,210.1627906976744,,,Siri Fort
2017-10-31,257.55555555555554,,,Siri Fort
2017-11-01,175.1627906976744,,,Siri Fort
2017-11-02,194.7674418604651,,,Siri Fort
2017-11-03,205.46666666666667,,,Siri Fort
2017-11-04,201.609756097561,,,Siri Fort
2017-11-05,200.57777777777778,,,Siri Fort
2017-11-06,269.06666666666666,,,Siri Fort
2017-11-07,543.5,,,Siri Fort
2017-11-08,755.3571428571429,,,Siri Fort
2017-11-09,445.54545454545456,,,Siri Fort
2017-11-10,329.075,,,Siri Fort
2017-11-11,404.84444444444443,,,Siri Fort
2017-11-12,462.5,,,Siri Fort
2017-11-13,325.72093023255815,,,Siri Fort
2017-11-14,284.9111111111111,,,Siri Fort
2017-11-15,197.59574468085106,,,Siri Fort
2017-11-16,198.93333333333334,,,Siri Fort
2017-11-17,169.90243902439025,,,Siri Fort
2017-11-18,160.07142857142858,,,Siri Fort
2017-11-19,157.85714285714286,,,Siri Fort
2017-11-20,191.21428571428572,,,Siri Fort
2017-11-21,172.06976744186048,,,Siri Fort
2017-11-22,164.1627906976744,,,Siri Fort
2017-11-23,173.71428571428572,,,Siri Fort
2017-11-24,175.73684210526315,,,Siri Fort
2017-11-25,188.05,,,Siri Fort
2017-11-26,217.29545454545453,,,Siri Fort
2017-11-27,189.1904761904762,,,Siri Fort
2017-11-28,140.1578947368421,,,Siri Fort
2017-01-01,238.10416666666666,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-01-02,174.05405405405406,28.66830000000002,77.11670000000002,Punjabi Bagh
2017-01-03,301.92857142857144,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-04,186.80851063829786,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-01-05,187.02083333333334,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-01-06,139.5,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-01-07,115.91111111111111,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-08,145.21875,28.668300000000016,77.11670000000002,Punjabi Bagh
2017-01-09,146.375,28.668300000000016,77.11670000000002,Punjabi Bagh
2017-01-10,118.18604651162791,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-11,208.93617021276594,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-01-12,255.21951219512195,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-13,269.13953488372096,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-14,207.0,28.6683,77.1167,Punjabi Bagh
2017-01-15,,,,Punjabi Bagh
2017-01-16,127.07317073170732,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-17,143.87234042553192,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-01-18,172.08333333333334,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-01-19,123.78260869565217,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-20,116.82352941176471,28.668300000000016,77.11670000000002,Punjabi Bagh
2017-01-21,,,,Punjabi Bagh
2017-01-22,,,,Punjabi Bagh
2017-01-23,,,,Punjabi Bagh
2017-01-24,259.8918918918919,28.66830000000002,77.11670000000002,Punjabi Bagh
2017-01-25,194.35555555555555,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-26,100.95454545454545,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-27,105.8,28.66830000000001,77.11670000000002,Punjabi Bagh
2017-01-28,112.91428571428571,28.66830000000002,77.11670000000002,Punjabi Bagh
2017-01-29,156.17391304347825,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-30,206.7,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-01-31,154.57777777777778,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-01,163.51162790697674,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-02,177.4878048780488,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-03,192.27083333333334,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-02-04,152.15555555555557,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-05,179.32608695652175,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-06,119.91666666666667,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-02-07,90.4375,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-02-08,124.82978723404256,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-02-09,130.84782608695653,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-10,114.51162790697674,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-11,181.33333333333334,28.66829999999999,77.11670000000001,Punjabi Bagh
2017-02-12,,,,Punjabi Bagh
2017-02-13,117.0,28.6683,77.1167,Punjabi Bagh
2017-02-14,149.97368421052633,28.66830000000002,77.11670000000002,Punjabi Bagh
2017-02-15,136.29545454545453,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-16,122.72727272727273,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-17,102.51724137931035,28.668300000000013,77.11670000000002,Punjabi Bagh
2017-02-18,120.3,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-19,141.8139534883721,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-20,137.8,28.6683,77.1167,Punjabi Bagh
2017-02-21,87.84848484848484,28.668300000000016,77.11670000000002,Punjabi Bagh
2017-02-22,98.79069767441861,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-02-23,116.55555555555556,28.668299999999995,77.1167,Punjabi Bagh
2017-02-24,,,,Punjabi Bagh
2017-02-25,,,,Punjabi Bagh
2017-02-26,,,,Punjabi Bagh
2017-02-27,73.0909090909091,28.668300000000002,77.11670000000002,Punjabi Bagh
2017-02-28,157.5,28.6683,77.1167,Punjabi Bagh
2017-03-01,53.333333333333336,28.668299999999995,77.1167,Punjabi Bagh
2017-03-02,90.13157894736842,28.66830000000002,77.11670000000002,Punjabi Bagh
2017-03-03,71.23913043478261,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-03-04,84.65217391304348,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-03-05,99.04166666666667,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-03-06,97.14893617021276,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-03-07,120.69565217391305,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-03-08,53.34782608695652,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-03-09,73.63157894736842,28.6683,77.11670000000001,Punjabi Bagh
2017-03-10,35.2,28.66830000000002,77.11670000000002,Punjabi Bagh
2017-03-11,45.166666666666664,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-03-12,43.785714285714285,28.66829999999999,77.11670000000001,Punjabi Bagh
2017-03-13,56.61904761904762,28.668300000000002,77.11670000000001,Punjabi Bagh
2017-03-14,80.71428571428571,28.66830000000002,77.11670000000002,Punjabi Bagh
2017-03-15,160.7,28.6683,77.11670000000001,Punjabi Bagh
2017-03-16,148.6086956521739,28.668300000000006,77.11670000000002,Punjabi Bagh
2017-03-17,92.22916666666667,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-03-18,111.93617021276596,28.668300000000027,77.11670000000002,Punjabi Bagh
2017-03-19,108.47727272727273,28.668300000000023,77.11670000000002,Punjabi Bagh
2017-03-20,107.0,28.66830000000002,77.11670000000002,Punjabi Bagh
