,AOD,Cloud_Fraction,Location,Date,PM25
26,0.38900001847650856,0.0,Mandir,2017-01-02,174.97916666666663
29,0.38900001847650856,0.0,Punjabi Bagh,2017-01-02,174.05405405405406
70,0.7300000346731395,0.012000000569969416,Sirifort,2017-01-05,183.85531914893616
81,0.3250000154366717,0.0,ITO,2017-01-06,152.96875
84,0.3250000154366717,0.0,Sirifort,2017-01-06,159.98478260869567
85,1.3180000626016408,0.06400000303983687,Sirifort,2017-01-06,159.98478260869567
88,0.3250000154366717,0.0,US Diplomatic Post: New Delhi,2017-01-06,145.83333333333334
90,0.8800000417977571,0.06700000318232924,Mandir,2017-01-06,151.33333333333334
91,0.3250000154366717,0.0,Mandir,2017-01-06,151.33333333333334
95,0.3250000154366717,0.0,Punjabi Bagh,2017-01-06,139.5
98,0.8800000417977571,0.06700000318232924,R K Puram,2017-01-06,184.1081081081081
100,0.3250000154366717,0.0,R K Puram,2017-01-06,184.1081081081081
101,1.3180000626016408,0.06400000303983687,R K Puram,2017-01-06,184.1081081081081
119,0.5640000267885625,0.16700000793207434,ITO,2017-01-08,141.20833333333334
121,0.46300002199132,0.009000000427477062,ITO,2017-01-08,141.20833333333334
123,0.46300002199132,0.009000000427477062,US Diplomatic Post: New Delhi,2017-01-08,132.67083333333332
125,0.5720000271685421,0.0,US Diplomatic Post: New Delhi,2017-01-08,132.67083333333332
128,0.46300002199132,0.009000000427477062,Sirifort,2017-01-08,132.83260869565217
129,0.5640000267885625,0.16700000793207434,Sirifort,2017-01-08,132.83260869565217
130,0.46300002199132,0.009000000427477062,Punjabi Bagh,2017-01-08,145.21875
131,0.5720000271685421,0.0,Punjabi Bagh,2017-01-08,145.21875
134,0.46300002199132,0.009000000427477062,Mandir,2017-01-08,131.8125
135,0.5720000271685421,0.0,Mandir,2017-01-08,131.8125
138,0.30700001458171755,0.3300000156741589,Punjabi Bagh,2017-01-09,146.375
140,0.30700001458171755,0.3300000156741589,R K Puram,2017-01-09,184.10526315789474
141,0.913000043365173,0.06400000303983687,R K Puram,2017-01-09,184.10526315789474
142,0.30700001458171755,0.3300000156741589,Sirifort,2017-01-09,148.92666666666662
143,0.913000043365173,0.06400000303983687,Sirifort,2017-01-09,148.92666666666662
144,0.30700001458171755,0.3300000156741589,US Diplomatic Post: New Delhi,2017-01-09,138.70833333333334
146,0.30700001458171755,0.3300000156741589,ITO,2017-01-09,120.77083333333331
148,0.30700001458171755,0.3300000156741589,Mandir,2017-01-09,104.46428571428572
150,0.3880000184290111,0.34000001614913344,ITO,2017-01-10,100.97894736842105
151,0.41800001985393465,0.12200000579468905,ITO,2017-01-10,100.97894736842105
156,0.41800001985393465,0.12200000579468905,Sirifort,2017-01-10,135.4644444444445
158,0.3880000184290111,0.34000001614913344,Sirifort,2017-01-10,135.4644444444445
159,0.41800001985393465,0.12200000579468905,US Diplomatic Post: New Delhi,2017-01-10,112.53333333333336
160,0.3880000184290111,0.34000001614913344,US Diplomatic Post: New Delhi,2017-01-10,112.53333333333336
163,0.41800001985393465,0.12200000579468905,R K Puram,2017-01-10,130.08823529411765
164,0.3880000184290111,0.34000001614913344,R K Puram,2017-01-10,130.08823529411765
167,0.3880000184290111,0.34000001614913344,Mandir,2017-01-10,113.16129032258064
169,0.1580000075045973,0.0,US Diplomatic Post: New Delhi,2017-01-11,171.65833333333333
170,0.3200000151991844,0.004000000189989804,US Diplomatic Post: New Delhi,2017-01-11,171.65833333333333
171,0.3200000151991844,0.004000000189989804,Mandir,2017-01-11,154.4090909090909
173,0.1580000075045973,0.0,Mandir,2017-01-11,154.4090909090909
178,0.1580000075045973,0.0,ITO,2017-01-11,157.14285714285714
179,0.3200000151991844,0.004000000189989804,ITO,2017-01-11,157.14285714285714
184,0.144000006839633,0.0,Sirifort,2017-01-11,168.16956521739132
185,0.3200000151991844,0.004000000189989804,Sirifort,2017-01-11,168.16956521739132
227,0.144000006839633,0.0,ITO,2017-01-14,178.54347826086956
235,0.7250000344356522,0.0,US Diplomatic Post: New Delhi,2017-01-15,174.19166666666663
251,0.7250000344356522,0.0,ITO,2017-01-15,173.67708333333337
277,0.1540000073146075,0.20000000949949026,Sirifort,2017-01-17,179.89487179487176
283,0.9170000435551628,0.1620000076945871,Mandir,2017-01-18,137.9787234042553
286,0.9170000435551628,0.1620000076945871,Punjabi Bagh,2017-01-18,172.08333333333337
295,0.9170000435551628,0.1620000076945871,US Diplomatic Post: New Delhi,2017-01-18,167.10833333333332
298,0.9170000435551628,0.1620000076945871,ITO,2017-01-18,118.46875
300,0.4040000191889703,0.1170000055572018,Mandir,2017-01-19,106.04166666666669
302,0.2980000141542405,0.1890000089770183,Mandir,2017-01-19,106.04166666666669
310,0.3330000158166513,0.009000000427477062,R K Puram,2017-01-19,149.55
311,0.461000021896325,0.14200000674463809,R K Puram,2017-01-19,149.55
314,0.3330000158166513,0.009000000427477062,Punjabi Bagh,2017-01-19,123.78260869565216
316,0.2980000141542405,0.1890000089770183,ITO,2017-01-19,104.52083333333331
317,0.4040000191889703,0.1170000055572018,ITO,2017-01-19,104.52083333333331
320,0.31100001477170736,0.4490000213263557,R K Puram,2017-01-20,182.6923076923077
321,0.2950000140117481,0.8870000421302393,R K Puram,2017-01-20,182.6923076923077
325,0.31100001477170736,0.4490000213263557,Mandir,2017-01-20,96.03125
328,0.31100001477170736,0.4490000213263557,Punjabi Bagh,2017-01-20,116.82352941176471
332,0.31100001477170736,0.4490000213263557,ITO,2017-01-20,111.10416666666669
357,0.7560000359080732,0.0,US Diplomatic Post: New Delhi,2017-01-22,61.04583333333337
359,1.2950000615091994,0.15900000755209476,US Diplomatic Post: New Delhi,2017-01-22,61.04583333333337
388,0.7520000357180834,0.017000000807456672,R K Puram,2017-01-24,173.83333333333337
391,0.6710000318707898,0.05900000280234963,R K Puram,2017-01-24,173.83333333333337
404,0.7140000339131802,0.027000001282431185,ITO,2017-01-24,179.83333333333337
407,0.6710000318707898,0.05900000280234963,ITO,2017-01-24,179.83333333333337
421,0.6800000322982669,0.0,ITO,2017-01-26,80.37209302325581
423,0.6800000322982669,0.0,R K Puram,2017-01-26,124.70731707317071
426,0.6800000322982669,0.0,Punjabi Bagh,2017-01-26,100.95454545454544
429,0.6800000322982669,0.0,Mandir,2017-01-26,95.14285714285714
434,0.6800000322982669,0.0,Sirifort,2017-01-26,91.325
437,0.6800000322982669,0.0,US Diplomatic Post: New Delhi,2017-01-26,94.75416666666666
440,0.10300000489223747,0.5620000266935676,Punjabi Bagh,2017-01-27,105.8
449,0.1190000056521967,0.7500000356230885,Sirifort,2017-01-27,76.25
453,0.1190000056521967,0.7500000356230885,US Diplomatic Post: New Delhi,2017-01-27,72.08333333333333
459,0.1190000056521967,0.7500000356230885,Mandir,2017-01-27,85.12
469,0.7270000345306471,0.1850000087870285,Sirifort,2017-01-28,99.66666666666669
498,0.5390000256011263,0.1500000071246177,Mandir,2017-01-30,153.1818181818182
499,0.09700000460725278,0.0,Mandir,2017-01-30,153.1818181818182
502,0.113000005367212,0.0,ITO,2017-01-30,163.36470588235295
503,0.842000039992854,0.09700000460725278,ITO,2017-01-30,163.36470588235295
504,0.09700000460725278,0.0,US Diplomatic Post: New Delhi,2017-01-30,149.64583333333334
506,0.09700000460725278,0.0,Sirifort,2017-01-30,160.1860465116279
507,0.5260000249836594,0.05000000237487257,Sirifort,2017-01-30,160.1860465116279
508,0.09700000460725278,0.0,R K Puram,2017-01-30,63.6
509,0.5260000249836594,0.05000000237487257,R K Puram,2017-01-30,63.6
512,0.9390000446001068,0.05400000256486237,Mandir,2017-01-31,111.1304347826087
513,0.21200001006945968,0.0,Mandir,2017-01-31,111.1304347826087
516,0.9390000446001068,0.05400000256486237,Punjabi Bagh,2017-01-31,154.57777777777778
517,0.21200001006945968,0.0,Punjabi Bagh,2017-01-31,154.57777777777778
519,0.9390000446001068,0.05400000256486237,ITO,2017-01-31,140.76744186046508
521,0.21200001006945968,0.0,ITO,2017-01-31,140.76744186046508
522,1.068000050727278,0.0,Sirifort,2017-01-31,146.21951219512198
524,0.21200001006945968,0.0,Sirifort,2017-01-31,146.21951219512198
527,0.9390000446001068,0.05400000256486237,US Diplomatic Post: New Delhi,2017-01-31,134.99999999999997
528,0.21200001006945968,0.0,US Diplomatic Post: New Delhi,2017-01-31,134.99999999999997
531,1.068000050727278,0.0,R K Puram,2017-01-31,135.72727272727272
532,0.21200001006945968,0.0,R K Puram,2017-01-31,135.72727272727272
536,0.31100001477170736,0.2320000110194087,Sirifort,2017-02-01,142.0
540,0.4920000233687461,0.1500000071246177,ITO,2017-02-01,146.8488372093023
545,0.4920000233687461,0.1500000071246177,Mandir,2017-02-01,125.78260869565216
560,0.3830000181915239,0.0,Sirifort,2017-02-03,180.02272727272728
575,0.3830000181915239,0.0,Mandir,2017-02-03,157.9787234042553
596,0.09300000441726296,0.0,Sirifort,2017-02-05,176.0681818181818
601,0.09300000441726296,0.0,R K Puram,2017-02-05,179.1923076923077
605,0.09300000441726296,0.0,Mandir,2017-02-05,153.53191489361703
612,0.09300000441726296,0.0,US Diplomatic Post: New Delhi,2017-02-05,151.5583333333333
617,0.08100000384729356,0.0,Punjabi Bagh,2017-02-05,179.32608695652175
624,0.6160000292584301,0.3170000150566921,R K Puram,2017-02-06,122.83333333333331
626,0.6160000292584301,0.3170000150566921,Sirifort,2017-02-06,138.26315789473685
648,0.3410000161966309,0.045000002137385316,Punjabi Bagh,2017-02-08,124.82978723404257
649,0.4890000232262537,0.0,Punjabi Bagh,2017-02-08,124.82978723404257
650,0.4550000216113403,0.0370000017574057,Mandir,2017-02-08,99.55813953488372
651,0.43200002051889896,0.10700000508222728,Mandir,2017-02-08,99.55813953488372
652,0.2440000115893781,0.17700000840704888,Sirifort,2017-02-08,114.65217391304348
653,0.4550000216113403,0.0370000017574057,Sirifort,2017-02-08,114.65217391304348
654,0.2440000115893781,0.17700000840704888,R K Puram,2017-02-08,146.36363636363637
655,0.4550000216113403,0.0370000017574057,R K Puram,2017-02-08,146.36363636363637
656,0.3780000179540366,0.15500000736210495,ITO,2017-02-08,138.16483516483515
657,0.4770000226562843,0.2070000098319724,ITO,2017-02-08,138.16483516483515
663,0.4330000205663964,0.045000002137385316,Sirifort,2017-02-09,130.88372093023256
664,0.4760000226087868,0.017000000807456672,Sirifort,2017-02-09,130.88372093023256
667,0.4050000192364678,0.09700000460725278,Punjabi Bagh,2017-02-09,130.84782608695653
670,0.4170000198064372,0.07900000375229865,Mandir,2017-02-09,98.24137931034485
672,0.4330000205663964,0.045000002137385316,R K Puram,2017-02-09,103.6153846153846
673,0.4760000226087868,0.017000000807456672,R K Puram,2017-02-09,103.6153846153846
675,0.4170000198064372,0.07900000375229865,ITO,2017-02-09,134.4835164835165
677,0.4330000205663964,0.045000002137385316,ITO,2017-02-09,134.4835164835165
678,0.3640000172890723,0.06400000303983687,ITO,2017-02-10,111.7303370786517
680,0.3020000143442303,0.04200000199489296,Punjabi Bagh,2017-02-10,114.51162790697674
681,0.3640000172890723,0.06400000303983687,Sirifort,2017-02-10,136.4390243902439
682,0.401000019046478,0.14700000698212534,R K Puram,2017-02-10,59.846153846153854
685,0.5170000245561823,0.1150000054622069,Mandir,2017-02-11,110.82608695652172
689,0.494000023463741,0.05000000237487257,R K Puram,2017-02-11,125.0
691,0.494000023463741,0.05000000237487257,Sirifort,2017-02-11,140.1951219512195
695,0.5170000245561823,0.1150000054622069,US Diplomatic Post: New Delhi,2017-02-11,68.20416666666665
698,0.5170000245561823,0.1150000054622069,ITO,2017-02-11,145.2873563218391
701,0.8320000395178795,0.14200000674463809,Punjabi Bagh,2017-02-11,181.33333333333331
703,0.3350000159116462,0.2520000119693577,ITO,2017-02-12,153.82978723404256
704,0.18000000854954126,0.0,ITO,2017-02-12,153.82978723404256
705,0.8670000411802903,0.144000006839633,ITO,2017-02-12,153.82978723404256
718,0.3350000159116462,0.2520000119693577,Sirifort,2017-02-12,161.57142857142858
719,0.16700000793207434,0.0,Sirifort,2017-02-12,161.57142857142858
720,0.8670000411802903,0.144000006839633,Sirifort,2017-02-12,161.57142857142858
722,0.3350000159116462,0.2520000119693577,US Diplomatic Post: New Delhi,2017-02-12,124.2875
723,0.8670000411802903,0.144000006839633,US Diplomatic Post: New Delhi,2017-02-12,124.2875
725,0.18000000854954126,0.0,US Diplomatic Post: New Delhi,2017-02-12,124.2875
730,0.5590000265510753,0.0720000034198165,ITO,2017-02-13,150.01176470588234
732,0.5590000265510753,0.0720000034198165,Sirifort,2017-02-13,166.4102564102564
735,0.4170000198064372,0.14200000674463809,R K Puram,2017-02-13,120.5
764,0.6330000300658867,0.002000000094994902,Mandir,2017-02-15,112.84782608695652
765,0.3860000183340162,0.032000001519918435,Mandir,2017-02-15,112.84782608695652
769,0.6330000300658867,0.002000000094994902,US Diplomatic Post: New Delhi,2017-02-15,69.09999999999998
770,0.5980000284034759,0.0,Punjabi Bagh,2017-02-15,136.29545454545453
771,0.3860000183340162,0.032000001519918435,Punjabi Bagh,2017-02-15,136.29545454545453
772,0.6330000300658867,0.002000000094994902,R K Puram,2017-02-15,137.8695652173913
773,0.5010000237962231,0.057000002707354724,R K Puram,2017-02-15,137.8695652173913
774,0.791000037570484,0.007000000332482159,Mandir,2017-02-16,96.85106382978724
777,0.791000037570484,0.007000000332482159,Punjabi Bagh,2017-02-16,122.72727272727272
783,0.791000037570484,0.007000000332482159,US Diplomatic Post: New Delhi,2017-02-16,102.83749999999998
790,0.7930000376654789,0.3020000143442303,R K Puram,2017-02-16,123.42857142857143
820,0.3520000167191029,0.032000001519918435,US Diplomatic Post: New Delhi,2017-02-19,96.65416666666668
826,0.4590000218013302,0.17700000840704888,Sirifort,2017-02-19,108.07692307692308
830,0.31300001486670226,0.05900000280234963,Punjabi Bagh,2017-02-19,141.8139534883721
832,0.3780000179540366,0.06700000318232924,NSIT Dwarka,2017-02-19,85.30000000000011
835,0.3520000167191029,0.032000001519918435,Mandir,2017-02-19,103.18604651162792
836,0.7170000340556726,0.4690000222763047,Shadipur,2017-02-20,174.56833333333336
837,0.5080000241287053,0.027000001282431185,Shadipur,2017-02-20,174.56833333333336
842,0.7170000340556726,0.4690000222763047,NSIT Dwarka,2017-02-20,93.84509803921571
844,0.4300000204239041,0.13500000641215593,NSIT Dwarka,2017-02-20,93.84509803921571
845,0.4800000227987766,0.014000000664964318,Punjabi Bagh,2017-02-20,137.8
846,0.7170000340556726,0.4690000222763047,Punjabi Bagh,2017-02-20,137.8
848,0.6150000292109326,0.20400000968948007,Sirifort,2017-02-20,91.57142857142857
850,0.34800001652911305,0.06400000303983687,Sirifort,2017-02-20,91.57142857142857
852,0.6150000292109326,0.20400000968948007,US Diplomatic Post: New Delhi,2017-02-20,94.38333333333334
853,0.5080000241287053,0.027000001282431185,US Diplomatic Post: New Delhi,2017-02-20,94.38333333333334
855,0.6150000292109326,0.20400000968948007,ITO,2017-02-20,80.90384615384616
856,0.5080000241287053,0.027000001282431185,ITO,2017-02-20,80.90384615384616
857,0.5080000241287053,0.027000001282431185,Mandir,2017-02-20,147.6
858,0.7170000340556726,0.4690000222763047,Mandir,2017-02-20,147.6
865,0.07000000332482159,0.0,Punjabi Bagh,2017-02-21,87.84848484848484
869,0.08200000389479101,0.007000000332482159,NSIT Dwarka,2017-02-21,98.58452380952377
871,1.0140000481624156,0.13700000650715086,NSIT Dwarka,2017-02-21,98.58452380952377
872,0.08200000389479101,0.007000000332482159,ITO,2017-02-21,83.74418604651162
873,1.7680000839754941,0.2390000113518909,ITO,2017-02-21,83.74418604651162
876,1.7680000839754941,0.2390000113518909,Sirifort,2017-02-21,86.5238095238095
877,0.09900000470224768,0.012000000569969416,Sirifort,2017-02-21,86.5238095238095
880,0.08200000389479101,0.007000000332482159,Mandir,2017-02-21,70.08333333333333
883,1.7680000839754941,0.2390000113518909,Mandir,2017-02-21,70.08333333333333
884,0.08200000389479101,0.007000000332482159,R K Puram,2017-02-21,133.29411764705878
888,0.07000000332482159,0.0,Shadipur,2017-02-21,126.95089887640448
892,0.34000001614913344,0.15700000745709985,R K Puram,2017-02-22,80.84615384615384
896,0.39700001885648817,0.029000001377426088,Punjabi Bagh,2017-02-22,98.7906976744186
898,0.39700001885648817,0.029000001377426088,Shadipur,2017-02-22,154.6858333333333
900,0.39700001885648817,0.029000001377426088,Mandir,2017-02-22,75.5813953488372
903,0.34000001614913344,0.15700000745709985,Sirifort,2017-02-22,77.925
908,0.18400000873953104,0.08700000413227826,Shadipur,2017-02-23,104.88119402985077
909,0.24100001144688574,0.0,Shadipur,2017-02-23,104.88119402985077
910,0.3030000143917277,0.05400000256486237,Shadipur,2017-02-23,104.88119402985077
911,0.18400000873953104,0.08700000413227826,Mandir,2017-02-23,87.77777777777777
912,0.24100001144688574,0.0,Mandir,2017-02-23,87.77777777777777
913,0.3030000143917277,0.05400000256486237,Mandir,2017-02-23,87.77777777777777
917,0.2440000115893781,0.0,R K Puram,2017-02-23,117.6
918,0.18400000873953104,0.08700000413227826,R K Puram,2017-02-23,117.6
919,0.2800000132992864,0.029000001377426088,R K Puram,2017-02-23,117.6
920,0.24100001144688574,0.0,ITO,2017-02-23,66.84615384615384
921,0.18400000873953104,0.08700000413227826,ITO,2017-02-23,66.84615384615384
922,0.26200001244433224,0.04200000199489296,ITO,2017-02-23,66.84615384615384
923,0.18400000873953104,0.08700000413227826,Punjabi Bagh,2017-02-23,116.55555555555556
924,0.24100001144688574,0.0,Punjabi Bagh,2017-02-23,116.55555555555556
925,0.3030000143917277,0.05400000256486237,Punjabi Bagh,2017-02-23,116.55555555555556
926,0.2440000115893781,0.0,Sirifort,2017-02-23,163.0
927,0.18400000873953104,0.08700000413227826,Sirifort,2017-02-23,163.0
928,0.2800000132992864,0.029000001377426088,Sirifort,2017-02-23,163.0
929,0.18400000873953104,0.08700000413227826,NSIT Dwarka,2017-02-23,97.97976190476194
930,0.24100001144688574,0.0,NSIT Dwarka,2017-02-23,97.97976190476194
931,0.2800000132992864,0.029000001377426088,NSIT Dwarka,2017-02-23,97.97976190476194
932,0.3430000162916258,0.1620000076945871,ITO,2017-02-24,61.426829268292686
933,0.14100000669714066,0.012000000569969416,ITO,2017-02-24,61.426829268292686
934,0.3430000162916258,0.1620000076945871,US Diplomatic Post: New Delhi,2017-02-24,46.46666666666666
935,0.14100000669714066,0.012000000569969416,US Diplomatic Post: New Delhi,2017-02-24,46.46666666666666
940,0.34800001652911305,0.1890000089770183,NSIT Dwarka,2017-02-24,88.41234567901233
941,0.09200000436976552,0.07000000332482159,NSIT Dwarka,2017-02-24,88.41234567901233
942,0.2240000106394291,0.13500000641215593,Shadipur,2017-02-24,99.29534883720936
943,0.15900000755209476,0.027000001282431185,Shadipur,2017-02-24,99.29534883720936
951,0.2440000115893781,0.12200000579468905,Shadipur,2017-02-25,102.83471910112362
953,0.5110000242711976,0.01900000090245157,Shadipur,2017-02-25,102.83471910112362
954,0.2440000115893781,0.12200000579468905,ITO,2017-02-25,78.57954545454545
956,0.47200002241879707,0.004000000189989804,ITO,2017-02-25,78.57954545454545
957,0.2440000115893781,0.12200000579468905,NSIT Dwarka,2017-02-25,95.73999999999997
959,0.47200002241879707,0.004000000189989804,NSIT Dwarka,2017-02-25,95.73999999999997
978,0.25800001225434244,0.029000001377426088,NSIT Dwarka,2017-02-26,93.7418604651163
988,0.3120000148192048,0.2070000098319724,Shadipur,2017-02-27,182.28641025641025
989,0.226000010734424,0.0,Shadipur,2017-02-27,182.28641025641025
990,0.3120000148192048,0.2070000098319724,Punjabi Bagh,2017-02-27,73.0909090909091
991,0.226000010734424,0.0,Punjabi Bagh,2017-02-27,73.0909090909091
994,0.3270000155316666,0.17200000816956162,NSIT Dwarka,2017-02-27,120.66266666666662
995,0.226000010734424,0.07900000375229865,NSIT Dwarka,2017-02-27,120.66266666666662
996,0.226000010734424,0.0,R K Puram,2017-02-27,105.93333333333334
997,0.370000017574057,0.17000000807456672,R K Puram,2017-02-27,105.93333333333334
1000,0.370000017574057,0.17000000807456672,Mandir,2017-02-27,58.23809523809525
1001,0.226000010734424,0.0,Mandir,2017-02-27,58.23809523809525
1002,0.370000017574057,0.17000000807456672,ITO,2017-02-27,93.21917808219177
1003,0.22300001059193164,0.025000001187436286,ITO,2017-02-27,93.21917808219177
1009,0.15300000726711005,0.0,ITO,2017-02-28,143.35616438356163
1010,0.2810000133467838,0.3520000167191029,ITO,2017-02-28,143.35616438356163
1014,0.2810000133467838,0.3520000167191029,Mandir,2017-02-28,105.15
1015,0.15300000726711005,0.0,Mandir,2017-02-28,105.15
1022,0.2810000133467838,0.3520000167191029,Punjabi Bagh,2017-02-28,157.5
1023,0.15300000726711005,0.0,Punjabi Bagh,2017-02-28,157.5
1027,0.15300000726711005,0.0,Sirifort,2017-02-28,174.05263157894737
1028,0.6040000286884606,0.3350000159116462,NSIT Dwarka,2017-02-28,138.26666666666668
1030,0.2810000133467838,0.3520000167191029,NSIT Dwarka,2017-02-28,138.26666666666668
1031,0.18200000864453614,0.04200000199489296,NSIT Dwarka,2017-02-28,138.26666666666668
1035,0.15300000726711005,0.0,R K Puram,2017-02-28,97.0
1043,0.5620000266935676,0.09200000436976552,R K Puram,2017-03-01,81.5
1045,0.4200000199489296,0.09700000460725278,Shadipur,2017-03-01,155.8923529411766
1048,0.452000021468848,0.045000002137385316,Punjabi Bagh,2017-03-01,53.33333333333334
1051,0.39700001885648817,0.04200000199489296,NSIT Dwarka,2017-03-01,99.18372093023257
1055,0.5620000266935676,0.09200000436976552,ITO,2017-03-01,110.06666666666666
1058,0.5620000266935676,0.09200000436976552,Mandir,2017-03-01,96.10526315789473
1060,0.1050000049872324,0.007000000332482159,Sirifort,2017-03-02,96.45454545454544
1063,0.1050000049872324,0.007000000332482159,R K Puram,2017-03-02,81.28571428571429
1066,0.1050000049872324,0.007000000332482159,NSIT Dwarka,2017-03-02,101.48876404494378
1069,0.12600000598467884,0.004000000189989804,Punjabi Bagh,2017-03-02,90.13157894736842
1072,0.12600000598467884,0.004000000189989804,Shadipur,2017-03-02,136.47097826086954
1075,0.12600000598467884,0.004000000189989804,Mandir,2017-03-02,72.02777777777777
1079,0.1050000049872324,0.007000000332482159,ITO,2017-03-02,112.09411764705881
1082,0.12600000598467884,0.004000000189989804,US Diplomatic Post: New Delhi,2017-03-02,82.60833333333333
1087,0.6800000322982669,0.0,Sirifort,2017-03-03,61.68888888888889
1089,0.5280000250786543,0.0,NSIT Dwarka,2017-03-03,85.6241379310345
1091,0.6150000292109326,0.0,Punjabi Bagh,2017-03-03,71.23913043478261
1093,0.6800000322982669,0.0,Mandir,2017-03-03,57.59090909090909
1095,0.6800000322982669,0.0,R K Puram,2017-03-03,81.61904761904762
1097,0.6150000292109326,0.0,Shadipur,2017-03-03,92.24843373493981
1099,0.6800000322982669,0.0,ITO,2017-03-03,65.80434782608695
1100,0.2440000115893781,0.0,ITO,2017-03-04,80.28260869565217
1101,0.14100000669714066,0.26200001244433224,ITO,2017-03-04,80.28260869565217
1102,0.2720000129193068,0.0,ITO,2017-03-04,80.28260869565217
1103,0.2440000115893781,0.0,US Diplomatic Post: New Delhi,2017-03-04,70.1875
1104,0.14100000669714066,0.26200001244433224,US Diplomatic Post: New Delhi,2017-03-04,70.1875
1105,0.2720000129193068,0.0,US Diplomatic Post: New Delhi,2017-03-04,70.1875
1106,0.22500001068692652,0.0,Sirifort,2017-03-04,88.12765957446808
1107,0.17000000807456672,0.17000000807456672,Sirifort,2017-03-04,88.12765957446808
1108,0.2720000129193068,0.0,Sirifort,2017-03-04,88.12765957446808
1109,0.17000000807456672,0.17000000807456672,R K Puram,2017-03-04,89.9
1110,0.2440000115893781,0.0,R K Puram,2017-03-04,89.9
1111,0.2720000129193068,0.0,R K Puram,2017-03-04,89.9
1112,0.14100000669714066,0.26200001244433224,Shadipur,2017-03-04,83.85448275862072
1113,0.2720000129193068,0.0,Shadipur,2017-03-04,83.85448275862072
1114,0.2510000119218603,0.0,Shadipur,2017-03-04,83.85448275862072
1115,0.14100000669714066,0.26200001244433224,Punjabi Bagh,2017-03-04,84.65217391304348
1116,0.2720000129193068,0.0,Punjabi Bagh,2017-03-04,84.65217391304348
1117,0.2510000119218603,0.0,Punjabi Bagh,2017-03-04,84.65217391304348
1118,0.17000000807456672,0.17000000807456672,NSIT Dwarka,2017-03-04,84.13857142857141
1119,0.2440000115893781,0.0,NSIT Dwarka,2017-03-04,84.13857142857141
1120,0.30800001462921506,0.017000000807456672,NSIT Dwarka,2017-03-04,84.13857142857141
1121,0.2720000129193068,0.0,Mandir,2017-03-04,67.5
1122,0.14100000669714066,0.26200001244433224,Mandir,2017-03-04,67.5
1123,0.2440000115893781,0.0,Mandir,2017-03-04,67.5
1124,0.08800000417977571,0.0,Shadipur,2017-03-05,90.28359550561798
1125,0.20800000987946987,0.0720000034198165,Shadipur,2017-03-05,90.28359550561798
1126,0.08800000417977571,0.0,R K Puram,2017-03-05,92.71428571428572
1127,0.28400001348927617,0.34200001624412835,R K Puram,2017-03-05,92.71428571428572
1128,0.10300000489223747,0.3820000181440264,Sirifort,2017-03-05,88.97872340425532
1129,0.26400001253932714,0.17000000807456672,Sirifort,2017-03-05,88.97872340425532
1130,0.10300000489223747,0.3820000181440264,ITO,2017-03-05,95.25531914893615
1131,0.33400001586414874,0.14700000698212534,ITO,2017-03-05,95.25531914893615
1132,0.19600000930950048,0.17400000826455653,NSIT Dwarka,2017-03-05,78.425
1133,0.07000000332482159,0.0,NSIT Dwarka,2017-03-05,78.425
1134,0.20800000987946987,0.0720000034198165,Punjabi Bagh,2017-03-05,99.04166666666669
1135,0.08800000417977571,0.0,Punjabi Bagh,2017-03-05,99.04166666666669
1136,0.33400001586414874,0.14700000698212534,Mandir,2017-03-05,82.22222222222223
1137,0.08800000417977571,0.0,Mandir,2017-03-05,82.22222222222223
1141,0.3520000167191029,0.14000000664964318,NSIT Dwarka,2017-03-06,84.91529411764705
1143,0.35600001690909266,0.15900000755209476,Punjabi Bagh,2017-03-06,97.14893617021276
1145,0.35600001690909266,0.15900000755209476,Shadipur,2017-03-06,110.3277011494253
1147,0.3520000167191029,0.14000000664964318,R K Puram,2017-03-06,79.89473684210526
1149,0.3520000167191029,0.14000000664964318,Sirifort,2017-03-06,90.625
1155,0.35600001690909266,0.15900000755209476,Mandir,2017-03-06,80.66666666666667
1196,0.3620000171940774,0.5790000275010243,ITO,2017-03-09,60.24175824175824
1206,0.3620000171940774,0.5790000275010243,US Diplomatic Post: New Delhi,2017-03-09,45.18333333333334
1210,0.3620000171940774,0.5790000275010243,Mandir,2017-03-09,50.82142857142857
1214,0.3620000171940774,0.5790000275010243,Shadipur,2017-03-09,60.787333333333294
1217,0.33600001595914364,0.20400000968948007,Punjabi Bagh,2017-03-09,73.63157894736842
1220,0.9310000442201272,0.2890000137267634,NSIT Dwarka,2017-03-09,175.78266666666664
1221,0.3620000171940774,0.5790000275010243,NSIT Dwarka,2017-03-09,175.78266666666664
1268,0.6020000285934657,0.2470000117318705,ITO,2017-03-12,59.17777777777778
1270,0.5640000267885625,0.2500000118743628,US Diplomatic Post: New Delhi,2017-03-12,37.9625
1272,0.6020000285934657,0.2470000117318705,Sirifort,2017-03-12,63.27272727272727
1274,0.4470000212313607,0.2500000118743628,R K Puram,2017-03-12,70.4375
1278,0.5210000247461721,0.17400000826455653,Punjabi Bagh,2017-03-12,43.78571428571429
1280,0.5210000247461721,0.17400000826455653,Shadipur,2017-03-12,55.5565217391304
1282,0.5640000267885625,0.2500000118743628,Mandir,2017-03-12,53.63636363636363
1285,0.2740000130143017,0.09700000460725278,R K Puram,2017-03-13,70.2
1286,0.4380000208038837,0.045000002137385316,R K Puram,2017-03-13,70.2
