,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Deep_Blue_Aerosol_Optical_Depth_550_Land,AOD_550_Dark_Target_Deep_Blue_Combined,AOD_550_Dark_Target_Deep_Blue_Combined_QA_Flag,Aerosol_Cloud_Fraction_Land,Image_Optical_Depth_Land_And_Ocean,Location
7424,2016.0,11.0,16.0,6.0,51.0,28.0,28.725833,77.162752,-9999.0,-9999.0,0.0,0.8890000422252342,-9999.0,"Jahangirpuri, Delhi - DPCC"
7289,2016.0,11.0,16.0,6.0,51.0,27.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,0.0,0.8600000408478081,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
7289,2016.0,11.0,16.0,6.0,51.0,27.0,28.59,77.24,-9999.0,-9999.0,0.0,0.8600000408478081,-9999.0,"Lodhi Road, New Delhi - IMD"
7289,2016.0,11.0,16.0,6.0,51.0,27.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,0.0,0.8600000408478081,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
7424,2016.0,11.0,16.0,6.0,51.0,28.0,28.6341,77.2005,-9999.0,-9999.0,0.0,0.8890000422252342,-9999.0,"Mandir Marg, New Delhi - DPCC"
7289,2016.0,11.0,16.0,6.0,51.0,27.0,28.608052,77.036187,-9999.0,-9999.0,0.0,0.8600000408478081,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
7289,2016.0,11.0,16.0,6.0,51.0,27.0,28.609013,76.985453,-9999.0,-9999.0,0.0,0.8600000408478081,-9999.0,"Najafgarh, Delhi - DPCC"
7694,2016.0,11.0,16.0,6.0,51.0,31.0,28.853959999999997,77.09178399999999,0.04500000213738531,-9999.0,0.0,0.9370000445051119,-9999.0,"Narela, Delhi - DPCC"
7289,2016.0,11.0,16.0,6.0,51.0,27.0,28.563867,77.26080999999999,-9999.0,-9999.0,0.0,0.8600000408478081,-9999.0,"Nehru Nagar, Delhi - DPCC"
7424,2016.0,11.0,16.0,6.0,51.0,28.0,28.688812,77.20727099999999,-9999.0,-9999.0,0.0,0.8890000422252342,-9999.0,"North Campus, DU, New Delhi - IMD"
7154,2016.0,11.0,16.0,6.0,51.0,25.0,28.535763,77.276433,-9999.0,-9999.0,0.0,0.8240000391378999,-9999.0,"Okhla Phase-2, Delhi - DPCC"
7289,2016.0,11.0,16.0,6.0,51.0,27.0,28.619988,77.292355,-9999.0,-9999.0,0.0,0.8600000408478081,-9999.0,"Patparganj, Delhi - DPCC"
7424,2016.0,11.0,16.0,6.0,51.0,28.0,28.6683,77.1167,-9999.0,-9999.0,0.0,0.8890000422252342,-9999.0,"Punjabi Bagh, Delhi - DPCC"
7424,2016.0,11.0,16.0,6.0,51.0,28.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,0.8890000422252342,-9999.0,"Pusa, New Delhi - IMD"
7289,2016.0,11.0,16.0,6.0,51.0,27.0,28.5648,77.1744,-9999.0,-9999.0,0.0,0.8600000408478081,-9999.0,"R K Puram, New Delhi - DPCC"
7559,2016.0,11.0,16.0,6.0,51.0,30.0,28.749471999999997,77.056533,-9999.0,-9999.0,0.0,0.8940000424627215,-9999.0,"Rohini, Delhi - DPCC"
7424,2016.0,11.0,16.0,6.0,51.0,28.0,28.651558,77.158194,-9999.0,-9999.0,0.0,0.8890000422252342,-9999.0,"Shadipur, New Delhi - CPCB"
7154,2016.0,11.0,16.0,6.0,51.0,25.0,28.54965,77.21215,-9999.0,-9999.0,0.0,0.8240000391378999,-9999.0,"Sirifort, New Delhi - CPCB"
7559,2016.0,11.0,16.0,6.0,51.0,30.0,28.733247,77.249589,-9999.0,-9999.0,0.0,0.8940000424627215,-9999.0,"Sonia Vihar, Delhi - DPCC"
7424,2016.0,11.0,16.0,6.0,51.0,28.0,28.671246000000004,77.317654,-9999.0,-9999.0,0.0,0.8890000422252342,-9999.0,"Vivek Vihar, Delhi - DPCC"
7424,2016.0,11.0,16.0,6.0,51.0,28.0,28.700217,77.16379,-9999.0,-9999.0,0.0,0.8890000422252342,-9999.0,"Wazirpur, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.6508,77.3152,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Anand Vihar, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.688454999999998,77.17575,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Ashok Vihar, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.48,77.13,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Aya Nagar, New Delhi - IMD"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.72835,77.197484,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Burari Crossing, New Delhi - IMD"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.55,77.28,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.7504,77.11717,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"DTU, New Delhi - CPCB"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.499727000000004,77.267095,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.572038,77.070837,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.655602000000002,77.294687,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"East Arjun Nagar, Delhi - CPCB"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.56,77.094,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.68255,77.30512,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.624059999999997,77.2411,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"ITO, New Delhi - CPCB"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.725833,77.162752,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Jahangirpuri, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.59,77.24,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Lodhi Road, New Delhi - IMD"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.6341,77.2005,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Mandir Marg, New Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.608052,77.036187,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.609013,76.985453,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Najafgarh, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Narela, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.563867,77.26080999999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Nehru Nagar, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.688812,77.20727099999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"North Campus, DU, New Delhi - IMD"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.535763,77.276433,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Okhla Phase-2, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.619988,77.292355,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Patparganj, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.6683,77.1167,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Punjabi Bagh, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Pusa, New Delhi - IMD"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.5648,77.1744,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"R K Puram, New Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.749471999999997,77.056533,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Rohini, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.651558,77.158194,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Shadipur, New Delhi - CPCB"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.54965,77.21215,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Sirifort, New Delhi - CPCB"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.733247,77.249589,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Sonia Vihar, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.671246000000004,77.317654,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Vivek Vihar, Delhi - DPCC"
0,2016.0,10.0,11.0,8.0,55.0,9.0,28.700217,77.16379,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Wazirpur, Delhi - DPCC"
14713,2016.0,2.0,5.0,7.0,22.0,48.0,28.6508,77.3152,0.46100002189632505,-9999.0,0.0,0.10000000474974513,0.472000022418797,"Anand Vihar, Delhi - DPCC"
14984,2016.0,2.0,5.0,7.0,22.0,51.0,28.688454999999998,77.17575,0.585000027786009,-9999.0,0.0,0.2340000111144036,0.7260000344831496,"Ashok Vihar, Delhi - DPCC"
14579,2016.0,2.0,5.0,7.0,22.0,47.0,28.48,77.13,0.3240000153891742,-9999.0,0.0,0.10900000517722219,0.3980000189039856,"Aya Nagar, New Delhi - IMD"
14848,2016.0,2.0,5.0,7.0,22.0,50.0,28.72835,77.197484,0.4250000201864168,0.46900002227630466,3.0,0.07500000356230885,0.46900002227630466,"Burari Crossing, New Delhi - IMD"
14578,2016.0,2.0,5.0,7.0,22.0,47.0,28.55,77.28,0.43200002051889896,-9999.0,0.0,0.15900000755209476,0.45900002180133015,"CRRI Mathura Road, New Delhi - IMD"
14984,2016.0,2.0,5.0,7.0,22.0,51.0,28.7504,77.11717,0.585000027786009,-9999.0,0.0,0.2340000111144036,0.7260000344831496,"DTU, New Delhi - CPCB"
14443,2016.0,2.0,5.0,7.0,22.0,45.0,28.499727000000004,77.267095,0.49400002346374094,-9999.0,0.0,0.1890000089770183,0.5910000280709937,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
14714,2016.0,2.0,5.0,7.0,22.0,48.0,28.572038,77.070837,0.5180000246036798,-9999.0,0.0,0.20900000992696732,0.48600002308376133,"Dwarka-Sector 8, Delhi - DPCC"
14713,2016.0,2.0,5.0,7.0,22.0,48.0,28.655602000000002,77.294687,0.46100002189632505,-9999.0,0.0,0.10000000474974513,0.472000022418797,"East Arjun Nagar, Delhi - CPCB"
14714,2016.0,2.0,5.0,7.0,22.0,48.0,28.56,77.094,0.5180000246036798,-9999.0,0.0,0.20900000992696732,0.48600002308376133,"IGI Airport Terminal - 3, New Delhi - IMD"
14848,2016.0,2.0,5.0,7.0,22.0,50.0,28.68255,77.30512,0.4250000201864168,0.46900002227630466,3.0,0.07500000356230885,0.46900002227630466,"IHBAS, Dilshad Garden,New Delhi - CPCB"
14713,2016.0,2.0,5.0,7.0,22.0,48.0,28.624059999999997,77.2411,0.46100002189632505,-9999.0,0.0,0.10000000474974513,0.472000022418797,"ITO, New Delhi - CPCB"
14984,2016.0,2.0,5.0,7.0,22.0,51.0,28.725833,77.162752,0.585000027786009,-9999.0,0.0,0.2340000111144036,0.7260000344831496,"Jahangirpuri, Delhi - DPCC"
14578,2016.0,2.0,5.0,7.0,22.0,47.0,28.582846000000004,77.23436600000001,0.43200002051889896,-9999.0,0.0,0.15900000755209476,0.45900002180133015,"Jawaharlal Nehru Stadium, Delhi - DPCC"
14713,2016.0,2.0,5.0,7.0,22.0,48.0,28.59,77.24,0.46100002189632505,-9999.0,0.0,0.10000000474974513,0.472000022418797,"Lodhi Road, New Delhi - IMD"
14713,2016.0,2.0,5.0,7.0,22.0,48.0,28.612441999999998,77.23727199999999,0.46100002189632505,-9999.0,0.0,0.10000000474974513,0.472000022418797,"Major Dhyan Chand National Stadium, Delhi - DPCC"
14849,2016.0,2.0,5.0,7.0,22.0,50.0,28.6341,77.2005,0.5770000274060294,-9999.0,0.0,0.24200001149438322,0.7310000347206369,"Mandir Marg, New Delhi - DPCC"
14849,2016.0,2.0,5.0,7.0,22.0,50.0,28.608052,77.036187,0.5770000274060294,-9999.0,0.0,0.24200001149438322,0.7310000347206369,"NSIT Dwarka, New Delhi - CPCB"
14849,2016.0,2.0,5.0,7.0,22.0,50.0,28.609013,76.985453,0.5770000274060294,-9999.0,0.0,0.24200001149438322,0.7310000347206369,"Najafgarh, Delhi - DPCC"
15119,2016.0,2.0,5.0,7.0,22.0,52.0,28.853959999999997,77.09178399999999,0.4660000221338123,0.6260000297334045,3.0,0.24700001173187047,0.6260000297334045,"Narela, Delhi - DPCC"
14578,2016.0,2.0,5.0,7.0,22.0,47.0,28.563867,77.26080999999999,0.43200002051889896,-9999.0,0.0,0.15900000755209476,0.45900002180133015,"Nehru Nagar, Delhi - DPCC"
14848,2016.0,2.0,5.0,7.0,22.0,50.0,28.688812,77.20727099999999,0.4250000201864168,0.46900002227630466,3.0,0.07500000356230885,0.46900002227630466,"North Campus, DU, New Delhi - IMD"
14578,2016.0,2.0,5.0,7.0,22.0,47.0,28.535763,77.276433,0.43200002051889896,-9999.0,0.0,0.15900000755209476,0.45900002180133015,"Okhla Phase-2, Delhi - DPCC"
14713,2016.0,2.0,5.0,7.0,22.0,48.0,28.619988,77.292355,0.46100002189632505,-9999.0,0.0,0.10000000474974513,0.472000022418797,"Patparganj, Delhi - DPCC"
14849,2016.0,2.0,5.0,7.0,22.0,50.0,28.6683,77.1167,0.5770000274060294,-9999.0,0.0,0.24200001149438322,0.7310000347206369,"Punjabi Bagh, Delhi - DPCC"
14849,2016.0,2.0,5.0,7.0,22.0,50.0,28.637672,77.15714399999999,0.5770000274060294,-9999.0,0.0,0.24200001149438322,0.7310000347206369,"Pusa, New Delhi - IMD"
14714,2016.0,2.0,5.0,7.0,22.0,48.0,28.5648,77.1744,0.5180000246036798,-9999.0,0.0,0.20900000992696732,0.48600002308376133,"R K Puram, New Delhi - DPCC"
14984,2016.0,2.0,5.0,7.0,22.0,51.0,28.749471999999997,77.056533,0.585000027786009,-9999.0,0.0,0.2340000111144036,0.7260000344831496,"Rohini, Delhi - DPCC"
14849,2016.0,2.0,5.0,7.0,22.0,50.0,28.651558,77.158194,0.5770000274060294,-9999.0,0.0,0.24200001149438322,0.7310000347206369,"Shadipur, New Delhi - CPCB"
14714,2016.0,2.0,5.0,7.0,22.0,48.0,28.54965,77.21215,0.5180000246036798,-9999.0,0.0,0.20900000992696732,0.48600002308376133,"Sirifort, New Delhi - CPCB"
14848,2016.0,2.0,5.0,7.0,22.0,50.0,28.733247,77.249589,0.4250000201864168,0.46900002227630466,3.0,0.07500000356230885,0.46900002227630466,"Sonia Vihar, Delhi - DPCC"
14713,2016.0,2.0,5.0,7.0,22.0,48.0,28.671246000000004,77.317654,0.46100002189632505,-9999.0,0.0,0.10000000474974513,0.472000022418797,"Vivek Vihar, Delhi - DPCC"
14984,2016.0,2.0,5.0,7.0,22.0,51.0,28.700217,77.16379,0.585000027786009,-9999.0,0.0,0.2340000111144036,0.7260000344831496,"Wazirpur, Delhi - DPCC"
15166,2016.0,2.0,20.0,8.0,17.0,55.0,28.6508,77.3152,-9999.0,-9999.0,0.0,0.997000047354959,-9999.0,"Anand Vihar, Delhi - DPCC"
15167,2016.0,2.0,20.0,8.0,17.0,55.0,28.688454999999998,77.17575,1.7230000818381086,-9999.0,0.0,0.545000025886111,-9999.0,"Ashok Vihar, Delhi - DPCC"
14897,2016.0,2.0,20.0,8.0,17.0,52.0,28.48,77.13,1.460000069346279,-9999.0,0.0,0.7250000344356522,0.8030000381404534,"Aya Nagar, New Delhi - IMD"
15301,2016.0,2.0,20.0,8.0,17.0,56.0,28.72835,77.197484,1.5390000730985776,-9999.0,0.0,0.51400002441369,1.4340000681113452,"Burari Crossing, New Delhi - IMD"
15031,2016.0,2.0,20.0,8.0,17.0,53.0,28.55,77.28,1.5040000714361668,-9999.0,0.0,0.9270000440301374,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
15302,2016.0,2.0,20.0,8.0,17.0,56.0,28.7504,77.11717,1.580000075045973,-9999.0,0.0,0.07000000332482159,1.1640000552870333,"DTU, New Delhi - CPCB"
14896,2016.0,2.0,20.0,8.0,17.0,52.0,28.499727000000004,77.267095,1.3890000659739599,-9999.0,0.0,0.7720000366680324,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
15033,2016.0,2.0,20.0,8.0,17.0,53.0,28.572038,77.070837,1.1370000540046021,-9999.0,0.0,0.46500002208631486,0.7980000379029661,"Dwarka-Sector 8, Delhi - DPCC"
15166,2016.0,2.0,20.0,8.0,17.0,55.0,28.655602000000002,77.294687,-9999.0,-9999.0,0.0,0.997000047354959,-9999.0,"East Arjun Nagar, Delhi - CPCB"
15033,2016.0,2.0,20.0,8.0,17.0,53.0,28.56,77.094,1.1370000540046021,-9999.0,0.0,0.46500002208631486,0.7980000379029661,"IGI Airport Terminal - 3, New Delhi - IMD"
15166,2016.0,2.0,20.0,8.0,17.0,55.0,28.68255,77.30512,-9999.0,-9999.0,0.0,0.997000047354959,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
15031,2016.0,2.0,20.0,8.0,17.0,53.0,28.624059999999997,77.2411,1.5040000714361668,-9999.0,0.0,0.9270000440301374,-9999.0,"ITO, New Delhi - CPCB"
15302,2016.0,2.0,20.0,8.0,17.0,56.0,28.725833,77.162752,1.580000075045973,-9999.0,0.0,0.07000000332482159,1.1640000552870333,"Jahangirpuri, Delhi - DPCC"
15031,2016.0,2.0,20.0,8.0,17.0,53.0,28.582846000000004,77.23436600000001,1.5040000714361668,-9999.0,0.0,0.9270000440301374,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
15031,2016.0,2.0,20.0,8.0,17.0,53.0,28.59,77.24,1.5040000714361668,-9999.0,0.0,0.9270000440301374,-9999.0,"Lodhi Road, New Delhi - IMD"
15031,2016.0,2.0,20.0,8.0,17.0,53.0,28.612441999999998,77.23727199999999,1.5040000714361668,-9999.0,0.0,0.9270000440301374,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
15167,2016.0,2.0,20.0,8.0,17.0,55.0,28.6341,77.2005,1.7230000818381086,-9999.0,0.0,0.545000025886111,-9999.0,"Mandir Marg, New Delhi - DPCC"
15168,2016.0,2.0,20.0,8.0,17.0,55.0,28.608052,77.036187,1.026000048732385,-9999.0,0.0,0.07000000332482159,0.9920000471174717,"NSIT Dwarka, New Delhi - CPCB"
15168,2016.0,2.0,20.0,8.0,17.0,55.0,28.609013,76.985453,1.026000048732385,-9999.0,0.0,0.07000000332482159,0.9920000471174717,"Najafgarh, Delhi - DPCC"
15437,2016.0,2.0,20.0,8.0,17.0,58.0,28.853959999999997,77.09178399999999,1.1890000564744696,0.8880000421777368,3.0,0.14700000698212534,0.8880000421777368,"Narela, Delhi - DPCC"
15031,2016.0,2.0,20.0,8.0,17.0,53.0,28.563867,77.26080999999999,1.5040000714361668,-9999.0,0.0,0.9270000440301374,-9999.0,"Nehru Nagar, Delhi - DPCC"
15166,2016.0,2.0,20.0,8.0,17.0,55.0,28.688812,77.20727099999999,-9999.0,-9999.0,0.0,0.997000047354959,-9999.0,"North Campus, DU, New Delhi - IMD"
14896,2016.0,2.0,20.0,8.0,17.0,52.0,28.535763,77.276433,1.3890000659739599,-9999.0,0.0,0.7720000366680324,-9999.0,"Okhla Phase-2, Delhi - DPCC"
15031,2016.0,2.0,20.0,8.0,17.0,53.0,28.619988,77.292355,1.5040000714361668,-9999.0,0.0,0.9270000440301374,-9999.0,"Patparganj, Delhi - DPCC"
15167,2016.0,2.0,20.0,8.0,17.0,55.0,28.6683,77.1167,1.7230000818381086,-9999.0,0.0,0.545000025886111,-9999.0,"Punjabi Bagh, Delhi - DPCC"
15167,2016.0,2.0,20.0,8.0,17.0,55.0,28.637672,77.15714399999999,1.7230000818381086,-9999.0,0.0,0.545000025886111,-9999.0,"Pusa, New Delhi - IMD"
15032,2016.0,2.0,20.0,8.0,17.0,53.0,28.5648,77.1744,1.4840000704862177,-9999.0,0.0,0.9420000447425991,-9999.0,"R K Puram, New Delhi - DPCC"
15303,2016.0,2.0,20.0,8.0,17.0,56.0,28.749471999999997,77.056533,1.2690000602742657,1.1140000529121608,3.0,0.04700000223238021,1.1140000529121608,"Rohini, Delhi - DPCC"
15167,2016.0,2.0,20.0,8.0,17.0,55.0,28.651558,77.158194,1.7230000818381086,-9999.0,0.0,0.545000025886111,-9999.0,"Shadipur, New Delhi - CPCB"
15032,2016.0,2.0,20.0,8.0,17.0,53.0,28.54965,77.21215,1.4840000704862177,-9999.0,0.0,0.9420000447425991,-9999.0,"Sirifort, New Delhi - CPCB"
15301,2016.0,2.0,20.0,8.0,17.0,56.0,28.733247,77.249589,1.5390000730985776,-9999.0,0.0,0.51400002441369,1.4340000681113452,"Sonia Vihar, Delhi - DPCC"
15166,2016.0,2.0,20.0,8.0,17.0,55.0,28.671246000000004,77.317654,-9999.0,-9999.0,0.0,0.997000047354959,-9999.0,"Vivek Vihar, Delhi - DPCC"
15167,2016.0,2.0,20.0,8.0,17.0,55.0,28.700217,77.16379,1.7230000818381086,-9999.0,0.0,0.545000025886111,-9999.0,"Wazirpur, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.6508,77.3152,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Anand Vihar, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.688454999999998,77.17575,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Ashok Vihar, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.48,77.13,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Aya Nagar, New Delhi - IMD"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.72835,77.197484,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Burari Crossing, New Delhi - IMD"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.55,77.28,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"CRRI Mathura Road, New Delhi - IMD"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.7504,77.11717,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"DTU, New Delhi - CPCB"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.499727000000004,77.267095,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Dr. Karni Singh Shooting Range, Delhi - DPCC†"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.572038,77.070837,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Dwarka-Sector 8, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.655602000000002,77.294687,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"East Arjun Nagar, Delhi - CPCB"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.56,77.094,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"IGI Airport Terminal - 3, New Delhi - IMD"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.68255,77.30512,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"IHBAS, Dilshad Garden,New Delhi - CPCB"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.624059999999997,77.2411,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"ITO, New Delhi - CPCB"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.725833,77.162752,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Jahangirpuri, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.582846000000004,77.23436600000001,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Jawaharlal Nehru Stadium, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.59,77.24,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Lodhi Road, New Delhi - IMD"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.612441999999998,77.23727199999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Major Dhyan Chand National Stadium, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.6341,77.2005,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Mandir Marg, New Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.608052,77.036187,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"NSIT Dwarka, New Delhi - CPCB"
3,2016.0,1.0,22.0,8.0,50.0,9.0,28.609013,76.985453,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Najafgarh, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.853959999999997,77.09178399999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Narela, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.563867,77.26080999999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Nehru Nagar, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.688812,77.20727099999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"North Campus, DU, New Delhi - IMD"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.535763,77.276433,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Okhla Phase-2, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.619988,77.292355,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Patparganj, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.6683,77.1167,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Punjabi Bagh, Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.637672,77.15714399999999,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Pusa, New Delhi - IMD"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.5648,77.1744,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"R K Puram, New Delhi - DPCC"
2,2016.0,1.0,22.0,8.0,50.0,9.0,28.749471999999997,77.056533,-9999.0,-9999.0,0.0,1.0000000474974513,-9999.0,"Rohini, Delhi - DPCC"
