local,location,city,country,value,unit,latitude,longitude
2015-12-14 22:40:00,Punjabi Bagh,Delhi,IN,143.0,µg/m³,28.6683,77.1167
2015-12-14 22:40:00,Anand Vihar,Delhi,IN,163.0,µg/m³,28.6508,77.3152
2015-12-14 23:00:00,Mandir Marg,Delhi,IN,141.0,µg/m³,28.6341,77.2005
2015-12-14 23:00:00,Punjabi Bagh,Delhi,IN,143.0,µg/m³,28.6683,77.1167
2015-12-14 23:20:00,Punjabi Bagh,Delhi,IN,143.0,µg/m³,28.6683,77.1167
2015-12-14 23:20:00,Mandir Marg,Delhi,IN,141.0,µg/m³,28.6341,77.2005
2015-12-14 23:20:00,Anand Vihar,Delhi,IN,163.0,µg/m³,28.6508,77.3152
2015-12-14 23:30:00,US Diplomatic Post: New Delhi,Delhi,IN,228.0,µg/m³,28.598096,77.189066
2015-12-14 23:40:00,Punjabi Bagh,Delhi,IN,113.0,µg/m³,28.6683,77.1167
2015-12-14 23:40:00,Mandir Marg,Delhi,IN,185.0,µg/m³,28.6341,77.2005
2015-12-14 23:40:00,Anand Vihar,Delhi,IN,169.0,µg/m³,28.6508,77.3152
2015-12-15 00:00:00,Punjabi Bagh,Delhi,IN,113.0,µg/m³,28.6683,77.1167
2015-12-15 00:00:00,Mandir Marg,Delhi,IN,185.0,µg/m³,28.6341,77.2005
2015-12-15 00:20:00,Mandir Marg,Delhi,IN,185.0,µg/m³,28.6341,77.2005
2015-12-15 00:20:00,Punjabi Bagh,Delhi,IN,113.0,µg/m³,28.6683,77.1167
2015-12-15 00:30:00,US Diplomatic Post: New Delhi,Delhi,IN,191.0,µg/m³,28.598096,77.189066
2015-12-15 00:40:00,Mandir Marg,Delhi,IN,169.0,µg/m³,28.6341,77.2005
2015-12-15 00:40:00,Anand Vihar,Delhi,IN,173.0,µg/m³,28.6508,77.3152
2015-12-15 00:50:00,Anand Vihar,Delhi,IN,173.0,µg/m³,28.6508,77.3152
2015-12-15 00:50:00,Punjabi Bagh,Delhi,IN,176.0,µg/m³,28.6683,77.1167
2015-12-15 00:50:00,Mandir Marg,Delhi,IN,169.0,µg/m³,28.6341,77.2005
2015-12-15 01:20:00,Punjabi Bagh,Delhi,IN,176.0,µg/m³,28.6683,77.1167
2015-12-15 01:20:00,Mandir Marg,Delhi,IN,169.0,µg/m³,28.6341,77.2005
2015-12-15 01:30:00,US Diplomatic Post: New Delhi,Delhi,IN,206.0,µg/m³,28.598096,77.189066
2015-12-15 02:20:00,Punjabi Bagh,Delhi,IN,190.0,µg/m³,28.6683,77.1167
2015-12-15 02:20:00,Mandir Marg,Delhi,IN,161.0,µg/m³,28.6341,77.2005
2015-12-15 02:30:00,US Diplomatic Post: New Delhi,Delhi,IN,202.0,µg/m³,28.598096,77.189066
2015-12-15 02:40:00,Punjabi Bagh,Delhi,IN,216.0,µg/m³,28.6683,77.1167
2015-12-15 02:40:00,Mandir Marg,Delhi,IN,170.0,µg/m³,28.6341,77.2005
2015-12-15 02:40:00,Anand Vihar,Delhi,IN,241.0,µg/m³,28.6508,77.3152
2015-12-15 03:00:00,Mandir Marg,Delhi,IN,170.0,µg/m³,28.6341,77.2005
2015-12-15 03:00:00,Punjabi Bagh,Delhi,IN,216.0,µg/m³,28.6683,77.1167
2015-12-15 03:20:00,Punjabi Bagh,Delhi,IN,216.0,µg/m³,28.6683,77.1167
2015-12-15 03:20:00,Mandir Marg,Delhi,IN,170.0,µg/m³,28.6341,77.2005
2015-12-15 03:30:00,US Diplomatic Post: New Delhi,Delhi,IN,194.0,µg/m³,28.598096,77.189066
2015-12-15 03:40:00,Punjabi Bagh,Delhi,IN,234.0,µg/m³,28.6683,77.1167
2015-12-15 03:40:00,Mandir Marg,Delhi,IN,154.0,µg/m³,28.6341,77.2005
2015-12-15 03:40:00,Anand Vihar,Delhi,IN,233.0,µg/m³,28.6508,77.3152
2015-12-15 04:00:00,Punjabi Bagh,Delhi,IN,234.0,µg/m³,28.6683,77.1167
2015-12-15 04:00:00,Mandir Marg,Delhi,IN,154.0,µg/m³,28.6341,77.2005
2015-12-15 04:20:00,Mandir Marg,Delhi,IN,154.0,µg/m³,28.6341,77.2005
2015-12-15 04:20:00,Punjabi Bagh,Delhi,IN,234.0,µg/m³,28.6683,77.1167
2015-12-15 04:30:00,Anand Vihar,Delhi,IN,209.0,µg/m³,28.6508,77.3152
2015-12-15 04:30:00,Punjabi Bagh,Delhi,IN,257.0,µg/m³,28.6683,77.1167
2015-12-15 04:30:00,Mandir Marg,Delhi,IN,178.0,µg/m³,28.6341,77.2005
2015-12-15 04:30:00,US Diplomatic Post: New Delhi,Delhi,IN,196.0,µg/m³,28.598096,77.189066
2015-12-15 05:00:00,Punjabi Bagh,Delhi,IN,257.0,µg/m³,28.6683,77.1167
2015-12-15 05:00:00,Mandir Marg,Delhi,IN,178.0,µg/m³,28.6341,77.2005
2015-12-15 05:10:00,Mandir Marg,Delhi,IN,178.0,µg/m³,28.6341,77.2005
2015-12-15 05:10:00,Anand Vihar,Delhi,IN,209.0,µg/m³,28.6508,77.3152
2015-12-15 05:15:00,Punjabi Bagh,Delhi,IN,257.0,µg/m³,28.6683,77.1167
2015-12-15 05:30:00,US Diplomatic Post: New Delhi,Delhi,IN,161.0,µg/m³,28.598096,77.189066
2015-12-15 05:40:00,Mandir Marg,Delhi,IN,157.0,µg/m³,28.6341,77.2005
2015-12-15 05:40:00,Anand Vihar,Delhi,IN,170.0,µg/m³,28.6508,77.3152
2015-12-15 06:00:00,Mandir Marg,Delhi,IN,157.0,µg/m³,28.6341,77.2005
2015-12-15 06:00:00,Punjabi Bagh,Delhi,IN,154.0,µg/m³,28.6683,77.1167
2015-12-15 06:20:00,Mandir Marg,Delhi,IN,157.0,µg/m³,28.6341,77.2005
2015-12-15 06:20:00,Punjabi Bagh,Delhi,IN,154.0,µg/m³,28.6683,77.1167
2015-12-15 06:30:00,US Diplomatic Post: New Delhi,Delhi,IN,117.0,µg/m³,28.598096,77.189066
2015-12-15 06:40:00,Mandir Marg,Delhi,IN,107.0,µg/m³,28.6341,77.2005
2015-12-15 06:40:00,Anand Vihar,Delhi,IN,138.0,µg/m³,28.6508,77.3152
2015-12-15 06:55:00,Punjabi Bagh,Delhi,IN,115.0,µg/m³,28.6683,77.1167
2015-12-15 07:00:00,Mandir Marg,Delhi,IN,107.0,µg/m³,28.6341,77.2005
2015-12-15 07:20:00,Mandir Marg,Delhi,IN,107.0,µg/m³,28.6341,77.2005
2015-12-15 07:30:00,US Diplomatic Post: New Delhi,Delhi,IN,81.0,µg/m³,28.598096,77.189066
2015-12-15 07:40:00,Mandir Marg,Delhi,IN,80.0,µg/m³,28.6341,77.2005
2015-12-15 07:40:00,RK Puram,Delhi,IN,69.0,µg/m³,28.5648,77.1744
2015-12-15 07:40:00,Anand Vihar,Delhi,IN,105.0,µg/m³,28.6508,77.3152
2015-12-15 08:00:00,RK Puram,Delhi,IN,69.0,µg/m³,28.5648,77.1744
2015-12-15 08:00:00,Mandir Marg,Delhi,IN,80.0,µg/m³,28.6341,77.2005
2015-12-15 08:00:00,Punjabi Bagh,Delhi,IN,47.0,µg/m³,28.6683,77.1167
2015-12-15 08:20:00,Punjabi Bagh,Delhi,IN,47.0,µg/m³,28.6683,77.1167
2015-12-15 08:20:00,Mandir Marg,Delhi,IN,80.0,µg/m³,28.6341,77.2005
2015-12-15 08:20:00,RK Puram,Delhi,IN,69.0,µg/m³,28.5648,77.1744
2015-12-15 08:30:00,Mandir Marg,Delhi,IN,73.0,µg/m³,28.6341,77.2005
2015-12-15 08:30:00,Punjabi Bagh,Delhi,IN,49.0,µg/m³,28.6683,77.1167
2015-12-15 08:30:00,Anand Vihar,Delhi,IN,81.0,µg/m³,28.6508,77.3152
2015-12-15 08:30:00,RK Puram,Delhi,IN,69.0,µg/m³,28.5648,77.1744
2015-12-15 08:30:00,US Diplomatic Post: New Delhi,Delhi,IN,51.0,µg/m³,28.598096,77.189066
2015-12-15 09:00:00,Mandir Marg,Delhi,IN,73.0,µg/m³,28.6341,77.2005
2015-12-15 09:00:00,Punjabi Bagh,Delhi,IN,49.0,µg/m³,28.6683,77.1167
2015-12-15 09:00:00,RK Puram,Delhi,IN,44.0,µg/m³,28.5648,77.1744
2015-12-15 09:20:00,Punjabi Bagh,Delhi,IN,49.0,µg/m³,28.6683,77.1167
2015-12-15 09:20:00,Mandir Marg,Delhi,IN,73.0,µg/m³,28.6341,77.2005
2015-12-15 09:20:00,RK Puram,Delhi,IN,44.0,µg/m³,28.5648,77.1744
2015-12-15 09:30:00,US Diplomatic Post: New Delhi,Delhi,IN,45.0,µg/m³,28.598096,77.189066
2015-12-15 09:40:00,RK Puram,Delhi,IN,51.0,µg/m³,28.5648,77.1744
2015-12-15 09:40:00,Mandir Marg,Delhi,IN,40.0,µg/m³,28.6341,77.2005
2015-12-15 09:40:00,Anand Vihar,Delhi,IN,56.0,µg/m³,28.6508,77.3152
2015-12-15 09:40:00,Punjabi Bagh,Delhi,IN,59.0,µg/m³,28.6683,77.1167
2015-12-15 10:00:00,Mandir Marg,Delhi,IN,40.0,µg/m³,28.6341,77.2005
2015-12-15 10:00:00,Punjabi Bagh,Delhi,IN,59.0,µg/m³,28.6683,77.1167
2015-12-15 10:00:00,RK Puram,Delhi,IN,51.0,µg/m³,28.5648,77.1744
2015-12-15 10:20:00,RK Puram,Delhi,IN,51.0,µg/m³,28.5648,77.1744
2015-12-15 10:20:00,Punjabi Bagh,Delhi,IN,59.0,µg/m³,28.6683,77.1167
2015-12-15 10:20:00,Mandir Marg,Delhi,IN,40.0,µg/m³,28.6341,77.2005
2015-12-15 10:30:00,US Diplomatic Post: New Delhi,Delhi,IN,48.0,µg/m³,28.598096,77.189066
2015-12-15 10:40:00,RK Puram,Delhi,IN,76.0,µg/m³,28.5648,77.1744
2015-12-15 10:40:00,Punjabi Bagh,Delhi,IN,58.0,µg/m³,28.6683,77.1167
2015-12-15 10:40:00,Anand Vihar,Delhi,IN,69.0,µg/m³,28.6508,77.3152
2015-12-15 10:40:00,Mandir Marg,Delhi,IN,53.0,µg/m³,28.6341,77.2005
2015-12-15 10:50:00,Anand Vihar,Delhi,IN,69.0,µg/m³,28.6508,77.3152
2015-12-15 10:50:00,RK Puram,Delhi,IN,76.0,µg/m³,28.5648,77.1744
2015-12-15 10:50:00,Punjabi Bagh,Delhi,IN,58.0,µg/m³,28.6683,77.1167
2015-12-15 10:50:00,Mandir Marg,Delhi,IN,53.0,µg/m³,28.6341,77.2005
2015-12-15 11:30:00,US Diplomatic Post: New Delhi,Delhi,IN,48.0,µg/m³,28.598096,77.189066
2015-12-15 11:40:00,Punjabi Bagh,Delhi,IN,68.0,µg/m³,28.6683,77.1167
2015-12-15 11:40:00,RK Puram,Delhi,IN,65.0,µg/m³,28.5648,77.1744
2015-12-15 11:40:00,Mandir Marg,Delhi,IN,21.0,µg/m³,28.6341,77.2005
2015-12-15 12:20:00,RK Puram,Delhi,IN,65.0,µg/m³,28.5648,77.1744
2015-12-15 12:20:00,Punjabi Bagh,Delhi,IN,68.0,µg/m³,28.6683,77.1167
2015-12-15 12:20:00,Mandir Marg,Delhi,IN,21.0,µg/m³,28.6341,77.2005
2015-12-15 12:20:00,Anand Vihar,Delhi,IN,74.0,µg/m³,28.6508,77.3152
2015-12-15 12:30:00,US Diplomatic Post: New Delhi,Delhi,IN,69.0,µg/m³,28.598096,77.189066
2015-12-15 12:40:00,Punjabi Bagh,Delhi,IN,77.0,µg/m³,28.6683,77.1167
2015-12-15 12:40:00,Mandir Marg,Delhi,IN,65.0,µg/m³,28.6341,77.2005
2015-12-15 12:40:00,RK Puram,Delhi,IN,80.0,µg/m³,28.5648,77.1744
2015-12-15 13:00:00,Mandir Marg,Delhi,IN,65.0,µg/m³,28.6341,77.2005
2015-12-15 13:00:00,Punjabi Bagh,Delhi,IN,77.0,µg/m³,28.6683,77.1167
2015-12-15 13:00:00,RK Puram,Delhi,IN,80.0,µg/m³,28.5648,77.1744
2015-12-15 13:20:00,Mandir Marg,Delhi,IN,65.0,µg/m³,28.6341,77.2005
2015-12-15 13:20:00,RK Puram,Delhi,IN,80.0,µg/m³,28.5648,77.1744
2015-12-15 13:20:00,Anand Vihar,Delhi,IN,74.0,µg/m³,28.6508,77.3152
2015-12-15 13:20:00,Punjabi Bagh,Delhi,IN,77.0,µg/m³,28.6683,77.1167
2015-12-15 13:30:00,US Diplomatic Post: New Delhi,Delhi,IN,153.0,µg/m³,28.598096,77.189066
2015-12-15 13:40:00,Mandir Marg,Delhi,IN,84.0,µg/m³,28.6341,77.2005
2015-12-15 13:40:00,RK Puram,Delhi,IN,204.0,µg/m³,28.5648,77.1744
2015-12-15 13:40:00,Punjabi Bagh,Delhi,IN,117.0,µg/m³,28.6683,77.1167
2015-12-15 14:00:00,RK Puram,Delhi,IN,204.0,µg/m³,28.5648,77.1744
2015-12-15 14:00:00,Punjabi Bagh,Delhi,IN,117.0,µg/m³,28.6683,77.1167
2015-12-15 14:00:00,Mandir Marg,Delhi,IN,84.0,µg/m³,28.6341,77.2005
2015-12-15 14:20:00,Anand Vihar,Delhi,IN,202.0,µg/m³,28.6508,77.3152
2015-12-15 14:20:00,RK Puram,Delhi,IN,204.0,µg/m³,28.5648,77.1744
2015-12-15 14:20:00,Punjabi Bagh,Delhi,IN,117.0,µg/m³,28.6683,77.1167
2015-12-15 14:20:00,Mandir Marg,Delhi,IN,84.0,µg/m³,28.6341,77.2005
2015-12-15 14:30:00,US Diplomatic Post: New Delhi,Delhi,IN,169.0,µg/m³,28.598096,77.189066
2015-12-15 14:40:00,Punjabi Bagh,Delhi,IN,190.0,µg/m³,28.6683,77.1167
2015-12-15 14:40:00,Mandir Marg,Delhi,IN,106.0,µg/m³,28.6341,77.2005
2015-12-15 14:40:00,RK Puram,Delhi,IN,301.0,µg/m³,28.5648,77.1744
2015-12-15 15:00:00,Mandir Marg,Delhi,IN,106.0,µg/m³,28.6341,77.2005
2015-12-15 15:00:00,RK Puram,Delhi,IN,301.0,µg/m³,28.5648,77.1744
2015-12-15 15:00:00,Punjabi Bagh,Delhi,IN,190.0,µg/m³,28.6683,77.1167
2015-12-15 15:20:00,Anand Vihar,Delhi,IN,353.0,µg/m³,28.6508,77.3152
2015-12-15 15:20:00,RK Puram,Delhi,IN,301.0,µg/m³,28.5648,77.1744
2015-12-15 15:20:00,Punjabi Bagh,Delhi,IN,190.0,µg/m³,28.6683,77.1167
2015-12-15 15:20:00,Mandir Marg,Delhi,IN,106.0,µg/m³,28.6341,77.2005
2015-12-15 15:30:00,US Diplomatic Post: New Delhi,Delhi,IN,203.0,µg/m³,28.598096,77.189066
2015-12-15 15:40:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 15:40:00,RK Puram,Delhi,IN,297.0,µg/m³,28.5648,77.1744
2015-12-15 15:40:00,Anand Vihar,Delhi,IN,388.0,µg/m³,28.6508,77.3152
2015-12-15 15:40:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 16:00:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 16:00:00,RK Puram,Delhi,IN,297.0,µg/m³,28.5648,77.1744
2015-12-15 16:00:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 16:20:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 16:20:00,RK Puram,Delhi,IN,297.0,µg/m³,28.5648,77.1744
2015-12-15 16:20:00,Anand Vihar,Delhi,IN,388.0,µg/m³,28.6508,77.3152
2015-12-15 16:20:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 16:30:00,US Diplomatic Post: New Delhi,Delhi,IN,227.0,µg/m³,28.598096,77.189066
2015-12-15 16:40:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 16:40:00,RK Puram,Delhi,IN,292.0,µg/m³,28.5648,77.1744
2015-12-15 16:40:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 17:00:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 17:00:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 17:00:00,RK Puram,Delhi,IN,292.0,µg/m³,28.5648,77.1744
2015-12-15 17:20:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 17:20:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 17:20:00,Anand Vihar,Delhi,IN,467.0,µg/m³,28.6508,77.3152
2015-12-15 17:20:00,RK Puram,Delhi,IN,292.0,µg/m³,28.5648,77.1744
2015-12-15 17:30:00,US Diplomatic Post: New Delhi,Delhi,IN,242.0,µg/m³,28.598096,77.189066
2015-12-15 17:40:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 17:40:00,Anand Vihar,Delhi,IN,467.0,µg/m³,28.6508,77.3152
2015-12-15 17:40:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 18:00:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 18:00:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 18:00:00,RK Puram,Delhi,IN,271.0,µg/m³,28.5648,77.1744
2015-12-15 18:20:00,Anand Vihar,Delhi,IN,467.0,µg/m³,28.6508,77.3152
2015-12-15 18:20:00,RK Puram,Delhi,IN,271.0,µg/m³,28.5648,77.1744
2015-12-15 18:20:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 18:20:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 18:30:00,US Diplomatic Post: New Delhi,Delhi,IN,225.0,µg/m³,28.598096,77.189066
2015-12-15 18:40:00,Anand Vihar,Delhi,IN,467.0,µg/m³,28.6508,77.3152
2015-12-15 18:40:00,RK Puram,Delhi,IN,271.0,µg/m³,28.5648,77.1744
2015-12-15 19:00:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 19:00:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 19:00:00,RK Puram,Delhi,IN,271.0,µg/m³,28.5648,77.1744
2015-12-15 19:20:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 19:20:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 19:20:00,RK Puram,Delhi,IN,271.0,µg/m³,28.5648,77.1744
2015-12-15 19:30:00,US Diplomatic Post: New Delhi,Delhi,IN,225.0,µg/m³,28.598096,77.189066
2015-12-15 19:40:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 19:40:00,Anand Vihar,Delhi,IN,474.0,µg/m³,28.6508,77.3152
2015-12-15 19:40:00,RK Puram,Delhi,IN,247.0,µg/m³,28.5648,77.1744
2015-12-15 19:40:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 20:00:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 20:00:00,RK Puram,Delhi,IN,247.0,µg/m³,28.5648,77.1744
2015-12-15 20:00:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 20:20:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 20:20:00,Anand Vihar,Delhi,IN,474.0,µg/m³,28.6508,77.3152
2015-12-15 20:20:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 20:20:00,RK Puram,Delhi,IN,247.0,µg/m³,28.5648,77.1744
2015-12-15 20:30:00,US Diplomatic Post: New Delhi,Delhi,IN,216.0,µg/m³,28.598096,77.189066
2015-12-15 20:40:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 20:40:00,RK Puram,Delhi,IN,258.0,µg/m³,28.5648,77.1744
2015-12-15 20:40:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 20:40:00,Anand Vihar,Delhi,IN,434.0,µg/m³,28.6508,77.3152
2015-12-15 21:00:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 21:00:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 21:00:00,RK Puram,Delhi,IN,258.0,µg/m³,28.5648,77.1744
2015-12-15 21:20:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 21:20:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 21:20:00,Anand Vihar,Delhi,IN,434.0,µg/m³,28.6508,77.3152
2015-12-15 21:20:00,RK Puram,Delhi,IN,258.0,µg/m³,28.5648,77.1744
2015-12-15 21:30:00,US Diplomatic Post: New Delhi,Delhi,IN,207.0,µg/m³,28.598096,77.189066
2015-12-15 21:40:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 21:40:00,Anand Vihar,Delhi,IN,510.0,µg/m³,28.6508,77.3152
2015-12-15 21:40:00,RK Puram,Delhi,IN,249.0,µg/m³,28.5648,77.1744
2015-12-15 21:40:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 22:00:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 22:00:00,RK Puram,Delhi,IN,249.0,µg/m³,28.5648,77.1744
2015-12-15 22:00:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 22:20:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 22:20:00,RK Puram,Delhi,IN,249.0,µg/m³,28.5648,77.1744
2015-12-15 22:20:00,Mandir Marg,Delhi,IN,205.0,µg/m³,28.6341,77.2005
2015-12-15 22:20:00,Anand Vihar,Delhi,IN,510.0,µg/m³,28.6508,77.3152
2015-12-15 22:30:00,US Diplomatic Post: New Delhi,Delhi,IN,213.0,µg/m³,28.598096,77.189066
2015-12-15 22:40:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 22:40:00,RK Puram,Delhi,IN,226.0,µg/m³,28.5648,77.1744
2015-12-15 22:40:00,Mandir Marg,Delhi,IN,223.0,µg/m³,28.6341,77.2005
2015-12-15 22:40:00,Anand Vihar,Delhi,IN,510.0,µg/m³,28.6508,77.3152
2015-12-15 23:00:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 23:00:00,RK Puram,Delhi,IN,226.0,µg/m³,28.5648,77.1744
2015-12-15 23:00:00,Mandir Marg,Delhi,IN,223.0,µg/m³,28.6341,77.2005
2015-12-15 23:20:00,Punjabi Bagh,Delhi,IN,245.0,µg/m³,28.6683,77.1167
2015-12-15 23:20:00,Mandir Marg,Delhi,IN,223.0,µg/m³,28.6341,77.2005
2015-12-15 23:20:00,RK Puram,Delhi,IN,226.0,µg/m³,28.5648,77.1744
2015-12-15 23:30:00,US Diplomatic Post: New Delhi,Delhi,IN,225.0,µg/m³,28.598096,77.189066
2015-12-15 23:40:00,RK Puram,Delhi,IN,224.0,µg/m³,28.5648,77.1744
2015-12-15 23:40:00,Mandir Marg,Delhi,IN,240.0,µg/m³,28.6341,77.2005
2015-12-15 23:40:00,Anand Vihar,Delhi,IN,368.0,µg/m³,28.6508,77.3152
2015-12-16 00:00:00,RK Puram,Delhi,IN,224.0,µg/m³,28.5648,77.1744
2015-12-16 00:00:00,Mandir Marg,Delhi,IN,240.0,µg/m³,28.6341,77.2005
2015-12-16 00:00:00,Punjabi Bagh,Delhi,IN,219.0,µg/m³,28.6683,77.1167
2015-12-16 00:20:00,Punjabi Bagh,Delhi,IN,219.0,µg/m³,28.6683,77.1167
2015-12-16 00:20:00,Anand Vihar,Delhi,IN,368.0,µg/m³,28.6508,77.3152
2015-12-16 00:20:00,RK Puram,Delhi,IN,224.0,µg/m³,28.5648,77.1744
2015-12-16 00:20:00,Mandir Marg,Delhi,IN,240.0,µg/m³,28.6341,77.2005
2015-12-16 00:30:00,US Diplomatic Post: New Delhi,Delhi,IN,251.0,µg/m³,28.598096,77.189066
2015-12-16 00:40:00,RK Puram,Delhi,IN,226.0,µg/m³,28.5648,77.1744
2015-12-16 00:40:00,Mandir Marg,Delhi,IN,184.0,µg/m³,28.6341,77.2005
2015-12-16 00:40:00,Anand Vihar,Delhi,IN,332.0,µg/m³,28.6508,77.3152
2015-12-16 01:00:00,RK Puram,Delhi,IN,226.0,µg/m³,28.5648,77.1744
2015-12-16 01:00:00,Mandir Marg,Delhi,IN,184.0,µg/m³,28.6341,77.2005
2015-12-16 01:00:00,Punjabi Bagh,Delhi,IN,278.0,µg/m³,28.6683,77.1167
2015-12-16 01:20:00,Punjabi Bagh,Delhi,IN,278.0,µg/m³,28.6683,77.1167
2015-12-16 01:20:00,Anand Vihar,Delhi,IN,332.0,µg/m³,28.6508,77.3152
2015-12-16 01:20:00,Mandir Marg,Delhi,IN,184.0,µg/m³,28.6341,77.2005
2015-12-16 01:20:00,RK Puram,Delhi,IN,226.0,µg/m³,28.5648,77.1744
2015-12-16 01:30:00,US Diplomatic Post: New Delhi,Delhi,IN,231.0,µg/m³,28.598096,77.189066
2015-12-16 01:40:00,RK Puram,Delhi,IN,183.0,µg/m³,28.5648,77.1744
2015-12-16 01:40:00,Punjabi Bagh,Delhi,IN,278.0,µg/m³,28.6683,77.1167
2015-12-16 01:40:00,Anand Vihar,Delhi,IN,283.0,µg/m³,28.6508,77.3152
2015-12-16 01:40:00,Mandir Marg,Delhi,IN,188.0,µg/m³,28.6341,77.2005
2015-12-16 02:00:00,RK Puram,Delhi,IN,183.0,µg/m³,28.5648,77.1744
2015-12-16 02:00:00,Punjabi Bagh,Delhi,IN,278.0,µg/m³,28.6683,77.1167
2015-12-16 02:00:00,Mandir Marg,Delhi,IN,188.0,µg/m³,28.6341,77.2005
2015-12-16 02:20:00,Anand Vihar,Delhi,IN,283.0,µg/m³,28.6508,77.3152
2015-12-16 02:20:00,RK Puram,Delhi,IN,183.0,µg/m³,28.5648,77.1744
2015-12-16 02:20:00,Mandir Marg,Delhi,IN,188.0,µg/m³,28.6341,77.2005
2015-12-16 02:20:00,Punjabi Bagh,Delhi,IN,278.0,µg/m³,28.6683,77.1167
2015-12-16 02:30:00,US Diplomatic Post: New Delhi,Delhi,IN,165.0,µg/m³,28.598096,77.189066
2015-12-16 02:40:00,Mandir Marg,Delhi,IN,174.0,µg/m³,28.6341,77.2005
2015-12-16 02:40:00,Punjabi Bagh,Delhi,IN,306.0,µg/m³,28.6683,77.1167
2015-12-16 02:40:00,RK Puram,Delhi,IN,190.0,µg/m³,28.5648,77.1744
2015-12-16 02:40:00,Anand Vihar,Delhi,IN,383.0,µg/m³,28.6508,77.3152
2015-12-16 03:00:00,Mandir Marg,Delhi,IN,174.0,µg/m³,28.6341,77.2005
2015-12-16 03:00:00,RK Puram,Delhi,IN,190.0,µg/m³,28.5648,77.1744
2015-12-16 03:00:00,Punjabi Bagh,Delhi,IN,306.0,µg/m³,28.6683,77.1167
2015-12-16 03:10:00,Anand Vihar,Delhi,IN,383.0,µg/m³,28.6508,77.3152
